CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name
32,89029592,ECONOMY ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,1.09,2.18,89029592_1.jpg,1,Φακές,kg,,marketin,05-03-2025,11-03-2025,
33,13304271,ECONOMY ΧΥΜΟΣ ΝΕΚΤΑΡ ΠΜΒ 1L,0.79,0.79,13304271_1.jpg,1,Χυμός Πορτοκάλι,lt,,marketin,05-03-2025,11-03-2025,
35,89018850,ECONOMY ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 30ΜEZ,3.5,0.12,89018850_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,marketin,05-03-2025,11-03-2025,
35,89071019,ECONOMY ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 40MEZ,3.99,0.1,89071019_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,marketin,05-03-2025,11-03-2025,
36,89006121,ECONOMY ΧΛΩΡΙΟ REGULAR 2LT,0.95,0.48,89006121_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,marketin,05-03-2025,11-03-2025,
36,89021425,ECONOMY ΧΛΩΡΙΟ ΛΕΜΟΝΙ 2LT,0.95,0.48,89021425_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,marketin,05-03-2025,11-03-2025,
37,89053152,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΛΕΜΟΝΙ 1L,0.99,0.99,89053152_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,marketin,05-03-2025,11-03-2025,
37,89053153,ECONOMY ΥΓΡΟ ΠΙΑΤΩΝ ΞΥΔΙ 1L,0.99,0.99,89053153_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,marketin,05-03-2025,11-03-2025,
38,89027337,ECONOMY ΡΟΛΟ ΚΟΥΖΙΝΑΣ 2Φ 765ΓΡ,2.35,3.07,89027337_1.jpg,1,Χαρτί Κουζίνας,kg,,marketin,05-03-2025,11-03-2025,
39,89012315,ORAL-B ΟΔΟΝΤΟΚΡΕΜΑ 1-2-3 MINT 75ML,0.99,13.2,89012315_1.jpg,0,Οδοντόκρεμα,kg,,marketin,05-03-2025,11-03-2025,
40,89006156,ECONOMY ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 8Τ 344ΓΡ,1.7,0.21,89006156_1.jpg,1,Χαρτί Υγείας,τμχ,,marketin,05-03-2025,11-03-2025,
41,89015536,ECONOMY ΣΕΡΒΙΕΤΕΣ ULTRA SUPER NIGHT 10T,0.99,0.1,89015536_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,marketin,05-03-2025,11-03-2025,
41,89015537,ECONOMY ΣΕΡΒΙΕΤΕΣ ULTRA REGULAR 10T,0.99,0.1,89015537_1.jpg,1,Σερβιέτες ή Ταμπόν,τμχ,,marketin,05-03-2025,11-03-2025,
42,89049280,ECONOMY ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,0.95,1.9,89049280_1.jpg,1,Προϊόντα Βρώμης,kg,,marketin,05-03-2025,11-03-2025,
43,89053840,G&B ΣΑΜΠΟΥΑΝ ΕΥΑΙΣΘΗΤΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89053840_1.jpg,0,Σαμπουάν,lt,,marketin,05-03-2025,11-03-2025,
43,89067682,G&B ΣΑΜΠΟΥΑΝ ΓΙΑ ΒΑΜΜΕΝΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067682_1.jpg,0,Σαμπουάν,lt,,marketin,05-03-2025,11-03-2025,
43,89067683,G&B ΣΑΜΠΟΥΑΝ ΤΑΛΑΙΠΩΡΗΜΕΝΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067683_1.jpg,0,Σαμπουάν,lt,,marketin,05-03-2025,11-03-2025,
43,89067684,G&B ΣΑΜΠΟΥΑΝ ΓΙΑ ΚΑΝΟΝΙΚΑ ΜΑΛΛΙΑ 500ML,1.45,2.9,89067684_1.jpg,0,Σαμπουάν,lt,,marketin,05-03-2025,11-03-2025,
44,89030685,ΕΛΑΑ ΠΑΡΑΔΟΣΙΑΚΟ ΣΑΠΟΥΝΙ ΕΛΑΙΟΛΑΔΟ 100ΓΡ,0.35,3.5,89030685_1.jpg,0,Σαπούνι Στερεό,kg,,marketin,05-03-2025,11-03-2025,
45,89030987,ECONOMY ΓΕΡΟΝΤΙΚΗ ΠΑΝΑ Ν.2 15ΤΕΜ.,4.99,0.33,89030987_1.jpg,1,Πάνες Ακράτειας,τμχ,,marketin,05-03-2025,11-03-2025,
46,89049159,ECONOMY ΒΡΕΦΙΚΕΣ ΠΑΝΕΣ Ν.4 8-14 18Τ,2.99,0.17,89049159_1.jpg,1,Πάνες για Μωρά,τμχ,,marketin,05-03-2025,11-03-2025,
47,89069248,ECONOMY ΜΩΡΟΜΑΝΤΗΛΑ ΛΕΒΑΝΤΑ 72Τ,0.69,0.01,89069248_1.jpg,1,Μωρομάντηλα,τμχ,,marketin,05-03-2025,11-03-2025,
48,89069356,G&B ΠΑΙΔΙΚΟ ΣΑΜΠΟΥΑΝ ΧΑΜΟΜΗΛΙ 750ML,1.89,2.52,89069356_1.jpg,0,Σαμπουάν για Μωρά,lt,,marketin,05-03-2025,11-03-2025,
49,89027106,ECONOMY ΣΚΥΛΟΥ ΒΟΔΙΝΟ 405ΓΡ,0.59,1.46,89027106_1.jpg,1,Τροφή για Σκύλους,kg,,marketin,05-03-2025,11-03-2025,
50,89027595,ECONOMY ΓΑΤΑΣ ΠΑΤΕ ΜΕ ΣΟΛΩΜΟ 100ΓΡ,0.45,4.5,89027595_1.jpg,1,Τροφή για γάτες,kg,,marketin,05-03-2025,11-03-2025,
51,89016870,ECONOMY ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1Κ,0.69,0.69,89016870_1.jpg,1,Αλεύρι,kg,,marketin,05-03-2025,11-03-2025,
51,89027258,ΜΦΒ ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ 1ΚΙΛΟΥ,0.89,0.89,89027258_1.jpg,0,Αλεύρι,kg,,marketin,05-03-2025,11-03-2025,
53,14001005,ΕΝ ΕΛΛΑΔΙ ΠΑΡΙΖΑ ΦΟΡΜΑ ΤΟ ΚΙΛΟ,6.99,6.99,14001005_1.jpg,0,Πάριζα,kg,,marketin,05-03-2025,11-03-2025,
53,89035679,ECONOMY ΧΩΡ.ΓΛΟΥΤ ΠΑΡΙΖΑΚΙ 500ΓΡ 1.79Ε,1.5,3,89035679_1.jpg,1,Πάριζα,kg,,marketin,05-03-2025,11-03-2025,
54,89023770,ECONOMY ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ ΠΛΗΡΕΣ 1L,0.95,0.95,89023770_1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,marketin,05-03-2025,11-03-2025,
55,89023771,ECONOMY ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ ΕΛΑΦΡΥ 1L,0.95,0.95,89023771_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,marketin,05-03-2025,11-03-2025,
56,89064872,ΜΦΒ ΛΕΥΚΟ ΟΡΕΙΝΟ ΤΟ ΚΙΛΟ,4.99,4.99,89064872_1.jpg,0,Λευκό τυρί,kg,,marketin,05-03-2025,11-03-2025,
57,89029590,ECONOMY ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣΑΓΩΓΗΣ 500ΓΡ,1.49,2.98,89029590_1.jpg,1,Φασόλια,kg,,marketin,05-03-2025,11-03-2025,
58,89023925,ΜΦΒ ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ ΕΛΛΗΝΙΚΑ 500ΓΡ,1.85,3.7,89023925_1.jpg,0,Ρεβύθια,kg,,marketin,05-03-2025,11-03-2025,
58,89031418,ECONOMY ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,1.79,3.58,89031418_1.jpg,1,Ρεβύθια,kg,,marketin,05-03-2025,11-03-2025,
60,89023966,ECONOMY ΧΑΛΒΑΣ ΑΜΥΓΔΑΛΟ 400ΓΡ,1.99,4.98,89023966_1.jpg,1,Χαλβάς,kg,,marketin,05-03-2025,11-03-2025,
60,89023967,ECONOMY ΧΑΛΒΑΣ ΒΑΝΙΛΙΑ 400ΓΡ,1.99,4.98,89023967_1.jpg,1,Χαλβάς,kg,,marketin,05-03-2025,11-03-2025,
60,89023968,ECONOMY ΧΑΛΒΑΣ ΚΑΚΑΟ 400ΓΡ,1.99,4.98,89023968_1.jpg,1,Χαλβάς,kg,,marketin,05-03-2025,11-03-2025,
62,89067856,ΚΟΛΥΜΠΙ ΚΑΛΑΜΑΡΙ ΟΛΟΚΛΗΡΟ ΚΤΨ ΙΝΔ 850ΓΡ,3.99,4.69,89067856_1.jpg,0,Κατεψυγμένα θαλασσινά,kg,,marketin,05-03-2025,11-03-2025,
62,89089040,ECONOMY ΧΤΑΠΟΔΙ ΙΝΔΙΚΟΥ FAO51 ΚΤΨ 850ΓΡ,6.99,8.22,89089040_1.jpg,1,Κατεψυγμένα θαλασσινά,kg,,marketin,05-03-2025,11-03-2025,
62,89089041,ECONOMY ΓΑΡΙΔΑ ΑΤΛΑΝΤΙΚΟΥ FAO34 ΚΤΨ 340Γ,5.99,17.62,89089041_1.jpg,1,Κατεψυγμένα θαλασσινά,kg,,marketin,05-03-2025,11-03-2025,
52,133055,ΦΑΡΜΑ ΕΛΑΣΣΟΝΑΣ ΚΙΜΑΣ ΒΟΕΙΟΣ ΝΩΠΟΣ 400G                     ,4.69,11.73,133055_E1.jpg,0,Μοσχάρι,kg,xmas,mymarket,05-03-2025,11-03-2025,
1,230670,ΑΓΡΟΤΥΠ ΡΥΖΙ ΚΑΡΟΛΙΝΑ 500G                                  ,0.96,1.92,230670_E1.jpg,0,Ρύζι,Kg,,mymarket,05-03-2025,11-03-2025,
2,302000,MY GUSTO ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 680G                            ,1.35,1.99,302000_E1.jpg,1,Ψωμί για Tοστ,Kg,,mymarket,05-03-2025,11-03-2025,
2,351005,MY GUSTO ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 680G                            ,1.35,1.99,351005_E1.jpg,1,Ψωμί για Tοστ,Kg,,mymarket,05-03-2025,11-03-2025,
3,300020,ΒΟΣΙΝΑΚΗ ΦΟΥΡΝΙΣΜΑΤΑ ΣΤΑΡΕΝΙΟ 500G                          ,1.56,3.12,300020_E1.jpg,0,Ψωμί Φραντζόλα,Kg,,mymarket,05-03-2025,11-03-2025,
4,302141,MY GUSTO ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ 500G (4ΠΑΚΕΤΑ)                 ,1.32,2.64,302141_E1.jpg,1,Φρυγανιές,Kg,,mymarket,05-03-2025,11-03-2025,
5,234614,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ ΝΟ 6 500G                                   ,0.65,1.30,234614_E1.jpg,0,Μακαρόνια Νο 6,Kg,,mymarket,05-03-2025,11-03-2025,
6,134069,ΣΠΑΛΑ ΧΟΙΡΙΝΗ ΝΩΠΗ ΧΩΡΙΣ ΚΟΚΑΛΟ  ΕΛΛΗΝΙΚΗ (ΤΙΜΗ ΚΙΛ )       ,6.09,6.09,134069_E1.jpg,0,Νωπό Χοιρινό,Kg,,mymarket,05-03-2025,11-03-2025,
7,137705,ΑΜΒΡΟΣΙΑΔΗΣ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ Τ.Κ.                    ,2.99,2.99,137774_E1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,mymarket,05-03-2025,11-03-2025,
7,137711,ΑΡΤΑ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ XYMA ΤΙΜΗ ΚΙΛΟΥ                ,2.99,2.99,137774_E2.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,mymarket,05-03-2025,11-03-2025,
8,104162,ΕΝ ΕΛΛΑΔΙ ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΤΟΣΤ (ΤΙΜΗ ΚΙΛ.)        ,11.12,11.12,104162_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,104188,ΕΝ ΕΛΛΑΔΙ GOURMET ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑΣ ΨΗΤΟ ΜΙΣΟ (ΤΙΜΗ ΚΙΛΟΥ)  ,13.26,13.26,104188_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,105776,ΕΝ ΕΛΛΑΔΙ ΦΙΛΕΤΟ ΓΑΛΟΠΟΥΛΑΣ ΒΡΑΣΤΗ ΤΟΣΤ(ΤΙΜΗ ΚΙΛΟΥ)         ,11.12,11.12,105776_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,105784,ΕΝΛ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ ΣΕ ΦΕΤΕΣ 160G (-0.40) ,2.33,14.56,105784_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,105785,ΕΝΛ ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ ΣΕ ΦΕΤΕΣ 160G (-0.40)   ,2.28,14.25,105785_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,662441,ΘΡΑΚΗΣ ΓΕΥΣΕΙΣ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΤΟΣΤ (ΤΙΜΗ ΚΙΛΟΥ)         ,7.55,7.55,662441_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
8,669873,ΘΡΑΚΗΣ ΓΕΥΣΕΙΣ ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΤΟΣΤ (TΙΜΗ KΙΛΟΥ)           ,7.55,7.55,669873_E1.jpg,0,Γαλοπούλα,Kg,,mymarket,05-03-2025,11-03-2025,
9,144360,MY KOUZINA ΜΠΑΡΜΠΟΥΝΙΑ ΟΛΟΚΛΗΡΑ ΚΑΤΕΨΥΓΜΕΝΑ 900G            ,4.55,5.06,144360_E1.jpg,1,Ψάρια Κατεψυγμένα,Kg,,mymarket,05-03-2025,11-03-2025,
10,113133,MY FRESCO ΓΑΛΑ ΠΛΗΡΕΣ 1L                                    ,0.95,0.95,113133_E1.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,mymarket,05-03-2025,11-03-2025,
10,113264,MY FRESCO ΓΑΛΑ ΠΛΗΡΕΣ 1L                                    ,0.95,0.95,113264_E1.jpg,1,Γάλα Φρέσκο Πλήρες,lt,,mymarket,05-03-2025,11-03-2025,
10,113501,ΟΛΥΜΠΟΣ ΓΑΛΑ ΦΡΕΣΚΟ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ 3.7% ΛΙΠΑΡΑ 1L        ,1.59,1.59,113501_E1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,mymarket,05-03-2025,11-03-2025,
11,113132,MY FRESCO ΓΑΛΑ ΕΛΑΦΡΥ 1L                                    ,0.95,0.95,113132_E1.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,mymarket,05-03-2025,11-03-2025,
11,113265,MY FRESCO ΓΑΛΑ ΕΛΑΦΡΥ 1L                                    ,0.95,0.95,113265_E1.jpg,1,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,mymarket,05-03-2025,11-03-2025,
11,113511,ΟΛΥΜΠΟΣ ΓΑΛΑ ΦΡΕΣΚΟ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ 1.7% ΛΙΠΑΡΑ 1L        ,1.59,1.59,113511_E1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,mymarket,05-03-2025,11-03-2025,
12,250070,ΝΟΥΝΟΥ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 400G (6ΤΕΜ)                        ,6.05,2.52,250070_E1.jpg,0,Γάλα Εβαπορέ,lt,,mymarket,05-03-2025,11-03-2025,
13,117704,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10% ΛΙΠΑΡΑ 1ΚG EL-ELGO 19.974  ,2.50,2.50,117704_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,05-03-2025,11-03-2025,
13,117770,ΟΛΥΜΠΟΣ ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 5% ΛΙΠΑΡΑ 200G(3T)              ,3.00,5.00,117770_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,05-03-2025,11-03-2025,
13,117837,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ.10%ΛΙΠ. 200G(3TEM) EL-ELGO 19.974   ,1.75,2.92,117837_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,mymarket,05-03-2025,11-03-2025,
14,117706,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 1KG EL-ELGO 19.973   ,2.50,2.50,117706_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,05-03-2025,11-03-2025,
14,117752,ΟΛΥΜΠΟΣ ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2% ΛΙΠΑΡΑ 200G(3ΤΕΜ)            ,3.00,5.00,117752_E1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,05-03-2025,11-03-2025,
14,117836,MY GUSTO ΓΙΑΟΥΡΤΙ ΣΤΡΑΓ. 2%ΛΙΠΑΡΑ 200G(3ΤΕΜ) EL-ELGO 19.973 ,1.75,2.92,117836_E1.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,mymarket,05-03-2025,11-03-2025,
15,662002,ΜΕΝΕΓΑΤΟΣ ΦΕΤΑ Π.Ο.Π. ΚΑΛΑΒΡΥΤΩΝ ΒΑΡΕΛΙ(ΤΙΜΗ ΚΙΛΟΥ).        ,10.20,10.20,662002_E1.jpg,0,Τυρί Φέτα,kg,,mymarket,05-03-2025,11-03-2025,
16,129296,ΦΑΓΕ GOUDA ΣΕ ΦΕΤΕΣ 200G                                    ,2.20,11.00,129296_E1.jpg,0,Τυρί Γκούντα,kg,,mymarket,05-03-2025,11-03-2025,
17,125016,MILNER ΤΥΡΙ ΟΛΛΑΝΔΙΑΣ ΦΡΑΤΖΟΛΑ ΠΡΟΕΛ.Ε.Ε.(Τ.K.).            ,8.35,8.35,125016_E1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,mymarket,05-03-2025,11-03-2025,
18,226015,KYKNOS ΣΥΜΠΥΚΝΩΜΕΝΟΣ ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500G                     ,0.72,1.44,226015_E1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,mymarket,05-03-2025,11-03-2025,
19,111132,MY KOUZINA ΑΥΓΑ 15 ΑΔΑ 53-63G (M)                           ,2.98,0.20,111132_E1.jpg,1,Αυγά,τμχ,,mymarket,05-03-2025,11-03-2025,
19,111307,ΒΛΑΧΑΚΗ ΑΥΓΑ ΑΧΥΡΩΝΑ ΗΜΕΡΑΣ ΕΞΑΙΡΕΤΙΚΑ ΦΡΕΣΚΑ 6ΑΔΑ 63-73G(L),2.10,0.35,111307_E1.jpg,0,Αυγά,τμχ,,mymarket,05-03-2025,11-03-2025,
20,122189,MY KOUZINA SOFT 250G                                        ,0.92,3.68,122189_E1.jpg,1,Μαργαρίνες,kg,,mymarket,05-03-2025,11-03-2025,
20,122241,ΒΙΤΑΜ ΠΑΚΕΤΟ ΦΥΤΙΚΟ 200G                                    ,1.05,5.25,122241_E1.jpg,0,Μαργαρίνες,kg,,mymarket,05-03-2025,11-03-2025,
21,240046,MY KOUZINA ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ 1L                  ,7.90,7.90,240046_E1.jpg,1,Παρθένο Ελαιόλαδο,lt,,mymarket,05-03-2025,11-03-2025,
22,244077,ΕΦΥΡΑ ΗΛΙΕΛΑΙΟ 15/1L                                        ,1.80,1.80,244077_E1.jpg,0,Ηλιέλαιο,lt,,mymarket,05-03-2025,11-03-2025,
23,143175,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΚΑΤΕΨΥΓΜΕΝΑ 420G            ,1.69,4.02,143175_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,mymarket,05-03-2025,11-03-2025,
23,143176,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ ΑΡΑΚΑΣ ΚΑΤΑΨΥΓΜΕΝΟΣ 420G                     ,1.65,3.93,143176_E1.jpg,0,Λαχανικά Κατεψυγμένα,kg,,mymarket,05-03-2025,11-03-2025,
24,257033,CRISTAL ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ ΕΙΣΑΓΩΓΗΣ 1KG              ,0.75,0.75,257033_E1.jpg,0,Λευκή Ζάχαρη,kg,,mymarket,05-03-2025,11-03-2025,
25,271401,ΓΙΩΤΗΣ ΦΑΡΙΝ ΛΑΚΤΕ 300G                                     ,2.26,7.53,271401_E1.jpg,0,Κρέμες για βρέφη,kg,,mymarket,05-03-2025,11-03-2025,
26,270228,NAN OPTIPRO JUNIOR 1+ 1L                                    ,2.60,2.60,270228_E1.jpg,0,Γάλα για βρέφη,kg,,mymarket,05-03-2025,11-03-2025,
27,261733,ΕΛ ΓΚΡΕΚΟ ΕΛΛΗΝΙΚΟΣ ΚΑΦΕΣ 168G                              ,3.24,19.29,261733_E1.jpg,0,Ελληνικός Καφές,kg,,mymarket,05-03-2025,11-03-2025,
28,261540,JACOBS GOLD ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ 95G                            ,5.47,57.58,261540_E1.jpg,0,Στιγμιαίος Καφές,kg,,mymarket,05-03-2025,11-03-2025,
29,262224,JACOBS ΕΚΛΕΚΤΟΣ ΚΑΦΕΣ ΦΙΛΤΡΟΥ 500G                          ,7.28,14.56,262224_E1.jpg,0,Γαλλικός Καφές,kg,,mymarket,05-03-2025,11-03-2025,
30,275016,DELIGIOS ΓΛΥΚΑΝΤΙΚΟ STEVIA ΣΕ ΣΚΟΝΗ 300G                    ,5.10,17.00,275016_E1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,mymarket,05-03-2025,11-03-2025,
32,651321,ΩΜΕΓΑ ΦΑΚΕΣ ΨΙΛΕΣ SPECIAL ΕΙΣΑΓΩΓΗΣ 500G                    ,1.35,2.70,651321_E1.jpg,0,Φακές,kg,,mymarket,05-03-2025,11-03-2025,
33,411382,MY GUSTO ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L                                 ,1.32,1.32,411382_E1.jpg,1,Χυμός Πορτοκάλι,lt,,mymarket,05-03-2025,11-03-2025,
35,552092,MY HOME SPRING ΑΠΟΡ/ΚΟ ΠΛΥΝΤ.ΡΟΥΧΩΝ ΥΓΡΟ 25Μ.1.25L          ,3.00,0.12,552092_E1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,mymarket,05-03-2025,11-03-2025,
36,514267,DETTOL SURFACE CLEANSER ΥΓΡΟ ΚΑΘ. LIME & MINT ΑΝΤΛΙΑ 500ML  ,2.15,4.30,514267_E1.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,mymarket,05-03-2025,11-03-2025,
37,504427,PALMOLIVE ORIGINAL ΥΓΡΟ ΠΙΑΤΩΝ 750ML                        ,1.81,2.41,504427_E1.jpg,0,Απορρυπαντικά Πιάτων,lt,,mymarket,05-03-2025,11-03-2025,
38,609410,MY SOFT JUMBO ΡΟΛΟ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ 600G                      ,2.48,4.13,609410_E1.jpg,1,Χαρτί Κουζίνας,kg,,mymarket,05-03-2025,11-03-2025,
39,712626,FEEL GOOD! POWER ACTION ΟΔΟΝΤΟΚΡΕΜΑ 75ML                    ,1.35,18.00,712626_E1.jpg,1,Οδοντόκρεμα,kg,,mymarket,05-03-2025,11-03-2025,
40,608889,MY SOFT LUX ΧΑΡΤΙ ΥΓΕΙΑΣ 3 ΦΥΛΛΩΝ 10ΑΡΙ 1.200KG             ,3.95,0.40,608889_E1.jpg,1,Χαρτί Υγείας,τμχ,,mymarket,05-03-2025,11-03-2025,
41,601197,ALWAYS PLATINUM ULTRA SUPER 14ΤEM.                          ,2.40,0.17,601197_E1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,mymarket,05-03-2025,11-03-2025,
42,273399,AVENA FARM ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500G                              ,1.42,2.84,273399_E1.jpg,0,Προϊόντα Βρώμης,kg,,mymarket,05-03-2025,11-03-2025,
43,751339,SYOSS KERATIN ΕΠΑΓΓΕΛΜΑΤΙΚΟ ΣΑΜΠΟΥΑΝ 750ML                  ,3.92,5.23,751339_E1.jpg,0,Σαμπουάν,lt,,mymarket,05-03-2025,11-03-2025,
44,713230,PALMOLIVE OLIVE ORIGINAL ΣΑΠΟΥΝΙ ΠΡΑΣΙΝΟ 90G                ,0.71,7.89,713230_E1.jpg,0,Σαπούνι Στερεό,kg,,mymarket,05-03-2025,11-03-2025,
45,606241,SANI PANTS ΕΣΩΡΟΥΧΑ ΑΚΡΑΤΕΙΑΣ Ν.2 MEDIUM 14TEM              ,7.68,0.55,606241_E1.jpg,0,Πάνες Ακράτειας,τμχ,,mymarket,05-03-2025,11-03-2025,
45,606242,SANI PANTS ΕΣΩΡΟΥΧΑ ΑΚΡΑΤΕΙΑΣ Ν.3 LARGE 14TEM               ,9.14,0.65,606242_E1.jpg,0,Πάνες Ακράτειας,τμχ,,mymarket,05-03-2025,11-03-2025,
46,605120,BABYLINO SENSITIVE MAXI Ν.4 ΟΙΚΟΝΟΜΙΚΗ ΣΥΣΚΕΥΑΣΙΑ 8-13KG 50T,10.55,0.21,605120_E1.jpg,0,Πάνες για Μωρά,τμχ,,mymarket,05-03-2025,11-03-2025,
47,611024,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ CALM N' CARE ΧΑΜΟΜΗΛΙ 80ΤΕΜ.            ,1.49,0.02,611024_E1.jpg,0,Μωρομάντηλα,τμχ,,mymarket,05-03-2025,11-03-2025,
