CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,ΠΕΡΙΓΡΑΦΗ   ΕΙΔΗ 10/12/24,null
28,8411010215209,,4.69,23.45,28_el_cafeto_stigmiaios_vazo_200g.jpg,0,Στιγμιαίος Καφές,kg,,egnatia,11-12-2024,17-12-2024,EL CAFETO ΣΤΙΓΜ. ΚΑΦΕΣ ΒΑΖΟ 200g,
29,5200385110058,,3.89,15.56,29_AromeDuCafe_KafesFiltrou.jpg,1,Γαλλικός Καφές,kg,,egnatia,11-12-2024,17-12-2024,AROME DU CAFE ΦΙΛΤΡΟΥ 250g,
30,4021155109185,,2.35,32.64,30_Sucofin_Epitrapezio_Glikantiko_1200Τ_72g (002).jpeg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,egnatia,11-12-2024,17-12-2024,SUCOFIN ΕΠΙΤΡΑΠ. ΓΛΥΚΑΝΤ.1200Τ 72g,
32,5201237203263,,1.25,2.5,32_Omega_Fakes_500gr.jpg,0,Φακές,kg,,egnatia,11-12-2024,17-12-2024,ΩΜΕΓΑ ΦΑΚΕΣ ΨΙΛΕΣ 500g,
33,5201156210984,,1.29,1.29,33_ivi_fisikos_portikali_1l.jpg,0,Χυμός Πορτοκάλι,lt,,egnatia,11-12-2024,17-12-2024,ΗΒΗ ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L,
35,5200116071351,,3.25,1.08,35_Axion_45Mez_3L.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,egnatia,11-12-2024,17-12-2024,AXION ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ  3L,
36,5200250703002,,0.99,0.99,36_Rex_Ygro_GenikouKatharismou_Kokkina_Louloudia.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,egnatia,11-12-2024,17-12-2024,REX ΥΓΡΟ ΓΕΝΙΚΟΥ ΚΑΘΑΡΙΣΜΟΥ  1L,
37,5200100900063,,0.99,1.32,37_Rico_YgroPiaton_PrasinoMilo.jpg,0,Απορρυπαντικά Πιάτων,lt,,egnatia,11-12-2024,17-12-2024,RICO ΥΓΡΟ ΠΙΑΤΩΝ 750ml,
38,5200385180112,,2.99,2.99,38_Apalo_Harti_Kouzinas_mega_1kg.jpg,1,Χαρτί Κουζίνας,kg,,egnatia,11-12-2024,17-12-2024,ΑΠΑΛΟ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MEGA PACK 1Kg ,
39,8714789064277,,1.25,16.67,39_Colgate_Odontokrema_75ml.jpg,0,Οδοντόκρεμα,kg,,egnatia,11-12-2024,17-12-2024,COLGATE ΟΔ/ΜΑ 75ml HERBAL,
40,5200385180099,,2.39,0.234,40_Apalo_HartiYgeias_Gkofre_10Rola.jpg,1,Χαρτί Υγείας,τμχ,,egnatia,11-12-2024,17-12-2024,ΑΠΑΛΟ ΧΑΔΙ ΧΑΡΤΙ ΥΓΕΙΑΣ ΓΚΟΦΡΕ 10ΡΟΛΑ,
41,8700216171311,,2.24,0.11,41_always_normal_20tem.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,egnatia,11-12-2024,17-12-2024,ALWAYS ULTRA ΣΕΡΒΙΕΤΕΣ VALUE PACK,
42,5202453036680,,0.99,1.98,42_Sunny_Breakfast_Nifades_Vromis_500g (002).jpg,0,Προϊόντα Βρώμης,kg,,egnatia,11-12-2024,17-12-2024,SUNNY BREAKFAST ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500g,
43,5200385190258,,1.79,4.48,43_Glam_Sampouan_Kanonika_400ml.jpg,0,Σαμπουάν,lt,,egnatia,11-12-2024,17-12-2024,GLAM ΣΑΜΠΟΥΑΝ ΛΙΠΑΡΑ 400ml,
43,5202663035541,,2.45,6.13,43_farcom_shampoo_400ml.jpg,0,Σαμπουάν,lt,,egnatia,11-12-2024,17-12-2024,FARCOM HD ΣΑΜΠΟΥΑΝ 400ml ,
44,5201109006497,,2.49,4.98,44_karavaki_sapouni_4x125g.jpg,0,Σαπούνι Στερεό,kg,,egnatia,11-12-2024,17-12-2024,ΚΑΡΑΒΑΚΙ ΣΑΠΟΥΝΙ 4x125g,
45,5200352500899,,6.49,0.54,45_Stroma_Pad_large_no3_12t.jpg,0,Πάνες Ακράτειας,τμχ,,egnatia,11-12-2024,17-12-2024,STROMA PAD ΠΑΝΕΣ ΕΝΗΛΙΚΩΝ Νο3 12ΤΕΜ,
46,5201263082580,,9.99,0.23,46_Babylino_Sensitive_Panes_No4_50Tem.jpg,0,Πάνες για Μωρά,τμχ,,egnatia,11-12-2024,17-12-2024,BABYLINO SENS.   ΧΑΜΟΜΗΛΙ,
47,3800214410377,,0.79,0.01,47_Lindy_Moromantila.jpg,0,Μωρομάντηλα,τμχ,,egnatia,11-12-2024,17-12-2024,LINDY ΜΩΡΟΜΑΝΤΗΛΑ ΜΕ ALOE VERA 64ΤΕΜ,
48,5203216000337,,1.99,2.65,48_Miss_Sandy_Paidiko_Shampoo_750ml.jpg,0,Σαμπουάν για Μωρά,lt,,egnatia,11-12-2024,17-12-2024,MISS SANDY ΠΑΙΔΙΚΟ ΣΑΜΠΟΥΑΝ 750ml,
49,5200399101424,,4.69,1.17,49_Sniky_Dog_4kg.jpg,0,Τροφή για Σκύλους,kg,,egnatia,11-12-2024,17-12-2024,SNIKY ΚΡΟΚΕΤΕΣ ΣΚΥΛΟΥ 4Kg  ,
50,5200399101400,,3.49,1.75,50_Sniky_Cat_Gatotrofi_Meat_2Kg.jpg,0,Τροφή για γάτες,kg,,egnatia,11-12-2024,17-12-2024,SNIKY ΤΡΟΦΗ ΓΑΤΑΣ ΚΡΟΚΕΤΕΣ 2Kg,
51,5202453033719,,0.67,0.67,51_Me_Ton_Plasti_Aleuri_1kg.jpg,0,Αλεύρι,kg,,egnatia,11-12-2024,17-12-2024,ΜΕ ΤΟΝ ΠΛΑΣΤΗ ΑΛΕΥΡΙ 1Kg,
51,5201544100293,,1.29,1.29,51_miloi_ag_georgiou_aleuri_gox_1kg_meion38lepta.png,0,Αλεύρι,kg,,egnatia,11-12-2024,17-12-2024,ΑΛΕΥΡΙ ΓΟΧ ΜΥΛΟΙ  Α.Γ.1kg-0.38€,
53,5200385105023,,0.95,5.28,8_Eklekto_Pariza_SeFetes_180gr.jpg,1,Πάριζα,kg,,egnatia,11-12-2024,17-12-2024,ΕΚΛΕΚΤΟ ΠΑΡΙΖΑ ΣΕ ΦΕΤΕΣ 180g  ,
54,4003490043287,,0.95,0.95,54_gala_uht_star_milk_3.5_lipara.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,egnatia,11-12-2024,17-12-2024,STARMILK ΓΑΛΑ    UHT 3.5% 1L,
55,5206546002200,,1.06,1.06,55_to_oreino_mas_gala_1.5lt.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,egnatia,11-12-2024,17-12-2024,ΟΡΕΙΝΟ ΓΑΛΑ UHT 1L 1.5%,
56,5203197138531,,2.59,6.48,56_mpelas_vermino_leyko_tyri_400g.jpg,1,Λευκό τυρί,kg,,egnatia,11-12-2024,17-12-2024,ΜΠΕΛΑΣ ΒΕΡΜΙΝΟ   ΛΕΥΚΟ ΤΥΡΙ 400g,
57,5201237203249,,1.45,2.9,57_Omega_Fasolia_Metria500g.jpg,0,Φασόλια,kg,,egnatia,11-12-2024,17-12-2024,ΩΜΕΓΑ SP.ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500g,
58,5202988004277,,1.65,3.3,58_Alco_Revithia_500g.jpg,0,Ρεβύθια,kg,,egnatia,11-12-2024,17-12-2024,AL-CO ΡΕΒΙΘΙΑ500g,
52,2120009000000,ΒΟΕΙΟΝ ΦΙΛΕΤΟ ΝΕΑΡΟΥ ΖΩΟΥ ΕΛΛΗΝΙΚΟ,18.90,18.90,040036.png,0,Μοσχάρι,kg,xmas,kantzas,11-12-2024,17-12-2024,,
63,5012501022097,ΙΟΝ ΣΟΚΟΛΑΤΑ ΑΜΥΓΔΑΛΟΥ 100ΓΡ Νο2209,1.75,17.50,001904.png,0,Σοκολάτα,kg,xmas,kantzas,11-12-2024,17-12-2024,,
63,5201127013095,ΙΟΝ ΣΟΚΟΛΑΤΑ ΦΟΥΝΤΟΥΚΙ 100ΓΡ,1.75,17.50,074795.png,0,Σοκολάτα,kg,xmas,kantzas,11-12-2024,17-12-2024,,
63,5012501010094,ΙΟΝ ΣΟΚΟΛΑΤΑ ΓΑΛΑΚΤΟΣ 100ΓΡ Νο1009,1.75,17.50,001902.png,0,Σοκολάτα,kg,xmas,kantzas,11-12-2024,17-12-2024,,
64,2135001000000,ΑΡΝΙ ΓΑΛΑΚΤΟΣ ΕΛΛΗΝΙΚΟ(TEMAXΙΣΜΕΝΟ),11.75,11.75,040027.png,0,Αρνί,kg,xmas,kantzas,11-12-2024,17-12-2024,,
65,2140002000000,ΚΑΤΣΙΚΙ ΓΑΛΑΚΤΟΣ ΕΛΛΗΝΙΚΟ(ΤΕΜΑΧΙΣΜΕΝΟ),12.10,12.10,040031.png,0,Κατσίκι,kg,xmas,kantzas,11-12-2024,17-12-2024,,
66,5202927001398,ΤΣΟΥΡΕΚΙ 450ΓΡ ΑΠΟ ΤΟ ΚΑΡΒΕΛΙ,2.95,6.56,002421.png,1,Γαλοπούλα,kg,xmas,kantzas,11-12-2024,17-12-2024,,
66,2145000000000,ΓΑΛΟΠΟΥΛΑ ΚΑΤΕΨΥΓΜΕΝΗ ΓΑΛΛΙΑΣ,5.48,5.48,078952.png,0,Γαλοπούλα,kg,xmas,kantzas,11-12-2024,17-12-2024,,
1,5204458017077,ΕΛΟΜΑΣ ΡΥΖΙ ΚΑΡΟΛΙΝΑ 500ΓΡ,0.96,1.92,020560.png,1,Ρύζι,Kg,,kantzas,11-12-2024,17-12-2024,,
2,5202927000063,ΚΑΡΒΕΛΙ ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ 680ΓΡ,1.25,1.56,002525.png,1,Ψωμί για Tοστ,Kg,,kantzas,11-12-2024,17-12-2024,,
3,021954,ΑΡΤ/ΜΑ ΚΑΣΟΥ ΜΕ ΠΡΟΖΥΜΙ 350ΓΡ,1.00,2.86,021954.png,1,Ψωμί Φραντζόλα,Kg,,kantzas,11-12-2024,17-12-2024,,
4,5201017000105,ΦΟΡΜΑ ΦΡΥΓΑΝΙΑ ΣΤΑΡΕΝΙΑ(3+1)500ΓΡ,1.89,3.63,016634.png,0,Φρυγανιές,Kg,,kantzas,11-12-2024,17-12-2024,,
5,5201107912608,ΑΒΕΖ ΜΑΚΑΡΟΝΙΑ Νο6 500ΓΡ,0.74,1.48,001381.png,0,Μακαρόνια Νο 6,Kg,,kantzas,11-12-2024,17-12-2024,,
6,2125013000000,ΧΟΙΡΙΝΟ ΜΠΟΥΤΙ Α/Ο ΕΛΛΗΝΙΚΟ(ΚΡΕΟΠΩΛΕΙΟΥ!,5.95,5.95,040020.png,0,Νωπό Χοιρινό,Kg,,kantzas,11-12-2024,17-12-2024,,
7,2130023000000,ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΧΥΜΑ ΕΛΛΗΝ.(ΑΜΒΡΟΣΙΑΔΗ).,2.79,2.79,076800.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,kantzas,11-12-2024,17-12-2024,,
8,2102000000000,ΜΙΚΡΕΣ ΦΑΡΜΕΣ ΣΕΡΡΩΝ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,6.64,6.64,078002.png,0,Γαλοπούλα,Kg,,kantzas,11-12-2024,17-12-2024,,
9,5200117501253,ΔΑΣΚΑΛΑΚΗ ΓΛΩΣΣΑ ΦΙΛΕΤΟ ΛΙΜ.90/120 700ΓΡ,5.86,8.37,075348.png,0,Ψάρια Κατεψυγμένα,Kg,,kantzas,11-12-2024,17-12-2024,,
10,5202234510101,ΚΡΙΚΡΙ ΓΑΛΑ ΠΛΗΡΕΣ 1L 3.5%(-0.20Ε),1.18,1.18,052236.png,0,Γάλα Φρέσκο Πλήρες,lt,,kantzas,11-12-2024,17-12-2024,,
11,5202234511115,ΚΡΙΚΡΙ ΓΑΛΑ ΕΛΑΦΡY 1L 1.5%(-0.20Ε),1.18,1.18,052237.png,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,kantzas,11-12-2024,17-12-2024,,
12,5207066118853,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΛΑ ΠΛΗΡΕΣ 7.5% 400ΓΡ,0.90,2.25,022114.png,0,Γάλα Εβαπορέ,lt,,kantzas,11-12-2024,17-12-2024,,
13,5204458018067,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 3.85% 200ΓΡx3T,1.85,3.08,028773.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,kantzas,11-12-2024,17-12-2024,,
14,5204458018098,ΕΛΟΜΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ 2%Λ 3Χ200ΓΡ,1.85,3.08,020350.png,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,kantzas,11-12-2024,17-12-2024,,
15,2101457000000,ΦΕΤΑ ΟΛΥΜΠΟΥ ΠΟΠ(ΚΑΡΑΜΗΤΡΟΥ),8.90,8.90,070900.png,0,Τυρί Φέτα,kg,,kantzas,11-12-2024,17-12-2024,,
16,5206546001302,ΤΟ ΔΙΑΛΕΓΜΕΝΟ GOUDA 48% ΦΕΤΕΣ 200ΓΡ,2.28,11.40,064370.png,1,Τυρί Γκούντα,kg,,kantzas,11-12-2024,17-12-2024,,
17,5206546001319,ΤΟ ΔΙΑΛΕΓΜΕΝΟ GOUDA LIGHT ΦΕΤΕΣ 200ΓΡ,2.15,10.75,064373.png,1,Τυρί με Χαμηλά Λιπαρά,kg,,kantzas,11-12-2024,17-12-2024,,
18,5204458008952,ΕΛΟΜΑΣ PASSATA 3X250ΓΡ,1.34,1.79,079907.png,1,Χυμός Τομάτας Διατηρημένος,kg,,kantzas,11-12-2024,17-12-2024,,
19,5200000010053,ΑΥΓΑ ΕΞΑΔΑ 63-73ΓΡ ΜΑΜΤΖΕΡΗ,1.66,3.95,028351.png,0,Αυγά,τμχ,,kantzas,11-12-2024,17-12-2024,,
19,5200100430010,ΑΥΓΑ ΑΧΥΡΩΝΑ ΕΛΛΗΝΙΚΑ MEDIUM 6ΑΔΑ,2.79,0.46,020456.png,0,Αυγά,τμχ,,kantzas,11-12-2024,17-12-2024,,
20,5208069003146,SUPER FRESCO SOFT 400ΓΡ,1.67,4.18,078870.png,0,Μαργαρίνες,kg,,kantzas,11-12-2024,17-12-2024,,
21,5200102873723,ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡ.ΠΑΡΘΕΝΟ ΦΑΛΑΣΣΑΡΝΗ 4L,33.90,8.48,071349.png,0,Παρθένο Ελαιόλαδο,lt,,kantzas,11-12-2024,17-12-2024,,
22,5200337311007,ΗΛΙΕΛΑΙΟ ΓΗΣ ΑΓΑΘΑ  1L,1.79,1.79,021654.png,0,Ηλιέλαιο,lt,,kantzas,11-12-2024,17-12-2024,,
23,5205810501142,ALTERRA ΑΡΑΚΑΣ 900ΓΡ,1.87,2.08,078837.png,0,Λαχανικά Κατεψυγμένα,kg,,kantzas,11-12-2024,17-12-2024,,
23,5205810509131,ALTERA ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ 900ΓΡ,1.90,2.11,078838.png,0,Λαχανικά Κατεψυγμένα,kg,,kantzas,11-12-2024,17-12-2024,,
24,3800071004115,ΖΑΧΑΡΗ 1ΚΙΛ Ε.Ε.,0.79,0.79,066774.png,0,Λευκή Ζάχαρη,kg,,kantzas,11-12-2024,17-12-2024,,
24,5200110650019,ΖΑΧΑΡΗ 1Κ ΕΙΣΑΓΩΓΗ,0.79,0.79,037566.png,0,Λευκή Ζάχαρη,kg,,kantzas,11-12-2024,17-12-2024,,
25,5201002000233,ΓΙΩΤΗ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,3.58,11.93,004629.png,0,Κρέμες για βρέφη,kg,,kantzas,11-12-2024,17-12-2024,,
26,5201002081010,ΓΙΩΤΗ ΒΡΕΦ.ΓΑΛΑ SANILAC 2 400ΓΡ,12.18,27.07,025828.png,0,Γάλα για βρέφη,kg,,kantzas,11-12-2024,17-12-2024,,
27,8711000649671,BRAVO ΚΑΦΕΣ ΚΛΑΣΣΙΚΟΣ 193ΓΡ(-0.50),2.99,15.49,072065.png,0,Ελληνικός Καφές,kg,,kantzas,11-12-2024,17-12-2024,,
28,5201219046109,NESCAFE CLASSIC 100ΓΡ.,4.49,44.90,005341.png,0,Στιγμιαίος Καφές,kg,,kantzas,11-12-2024,17-12-2024,,
29,8000070035805,LAVAZZA ΚΑΦΕΣ ROSSA 250ΓΡ,4.92,19.68,058462.png,0,Γαλλικός Καφές,kg,,kantzas,11-12-2024,17-12-2024,,
30,5201434000207,ΖΩΓΡΑΦΟΣ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,1.52,7.60,001282.png,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,kantzas,11-12-2024,17-12-2024,,
32,5201237264103,ΩΜΕΓΑ ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.48,2.96,061230.png,0,Φακές,kg,,kantzas,11-12-2024,17-12-2024,,
33,5202908110019,AGROS ΦΥΣ.ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 1L,1.68,1.68,062580.png,0,Χυμός Πορτοκάλι,lt,,kantzas,11-12-2024,17-12-2024,,
35,5200148360065,IAWASH ΥΓΡΟ ΠΛΥΝΤΗΡΙΟΥ 110ΜΕΖ. 5L,9.92,1.98,021834.png,0,Απορρυπαντικά Πλυντηρίου,μεζ,,kantzas,11-12-2024,17-12-2024,,
35,8720181504105,SKIP ΣΚΟΝΗ ACTIVE CLEAN 50M (3.25kg),9.49,2.92,020160.png,0,Απορρυπαντικά Πλυντηρίου,μεζ,,kantzas,11-12-2024,17-12-2024,,
35,8720181504112,SKIP ΣΚΟΝΗ SPRING FRESH 50M (3.25kg),9.49,2.92,020161.png,0,Απορρυπαντικά Πλυντηρίου,μεζ,,kantzas,11-12-2024,17-12-2024,,
36,8718951333451,AZAX ΚΑΘΑΡ.ΥΓ.ΠΑΤΩΜ. ΛΟΥΛΟΥΔ. ΛΙΜΝΗΣ 1L,1.68,1.68,020284.png,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kantzas,11-12-2024,17-12-2024,,
36,5202913126548,DREAM TEAM ΧΛΩΡΙΟ LEMON 2L,1.15,0.57,067589.png,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kantzas,11-12-2024,17-12-2024,,
37,8700216234917,FAIRY ΥΓ.ΠΙΑΤΩΝ ORIGINAL 325ML,1.70,5.23,021689.png,0,Απορρυπαντικά Πιάτων,lt,,kantzas,11-12-2024,17-12-2024,,
37,8700216234894,FAIRY ΥΓ.ΠΙΑΤΩΝ LEMON 325ML,1.70,5.23,021690.png,0,Απορρυπαντικά Πιάτων,lt,,kantzas,11-12-2024,17-12-2024,,
38,5206072001173,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 3ΑΛΦΑ 2Τ 2x300ΓΡ,1.89,3.15,022948.png,0,Χαρτί Κουζίνας,kg,,kantzas,11-12-2024,17-12-2024,,
39,7891024132074,COLGATE ΟΔ/ΜΑ TRIPLE ACTION 100ML,1.79,17.90,044703.png,0,Οδοντόκρεμα,kg,,kantzas,11-12-2024,17-12-2024,,
40,5205643561726,DREAM TEAM Χ/Υ 4ΦΥΛΛΟ 10ΑΡΙ,3.42,2.85,067456.png,1,Χαρτί Υγείας,τμχ,,kantzas,11-12-2024,17-12-2024,,
41,5201263006340,EVERYDAY HYPERDRY ULT.PLUS NORMAL 18T.,2.78,0.15,068161.png,0,Σερβιέτες ή Ταμπόν,τμχ,,kantzas,11-12-2024,17-12-2024,,
42,5203357120031,ΜΑΤΙΝΑ ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΦΑΚΕΛΟ 400ΓΡ.,1.57,3.92,073922.png,0,Προϊόντα Βρώμης,kg,,kantzas,11-12-2024,17-12-2024,,
43,4084500290242,PANTENE ΣΑΜΠΟΥΑΝ ΤΕΛΕΙΕΣ ΜΠΟΥΚΛΕΣ 360ΜL,3.47,9.64,069532.png,0,Σαμπουάν,lt,,kantzas,11-12-2024,17-12-2024,,
43,4084500290570,PANTENE ΣΑΜΠΟΥΑΝ ΠΛΟΥΣΙΟΣ ΟΓΚΟΣ 360ML,3.47,9.64,069533.png,0,Σαμπουάν,lt,,kantzas,11-12-2024,17-12-2024,,
43,4084500290532,PANTENE ΣΑΜΠΟΥΑΝ CLASSIC 360ML,3.47,9.64,069534.png,0,Σαμπουάν,lt,,kantzas,11-12-2024,17-12-2024,,
43,4084500290600,PANTENE ΣΑΜΠΟΥΑΝ ΑΠΑΛΑ&ΜΕΤΑΞΕΝΙΑ 360ML,3.47,9.64,069531.png,0,Σαμπουάν,lt,,kantzas,11-12-2024,17-12-2024,,
44,8999999527693,LUX ΣΑΠΟΥΝΙ ΜΩΒ 80ΓΡ,0.49,6.12,090894.png,0,Σαπούνι Στερεό,kg,,kantzas,11-12-2024,17-12-2024,,
45,5204458018128,ΕΛΟΜΑΣ ΠΑΝΕΣ ΑΚΡΑΤΕΙΑΣ Νο4 X-LARGE 10ΤΜΧ,5.43,0.54,079948.png,1,Πάνες Ακράτειας,τμχ,,kantzas,11-12-2024,17-12-2024,,
46,5201263082535,BABYLINO ΠΑΝΕΣ SENSITIVE N4 8-13K 20T,7.25,0.36,058634.png,0,Πάνες για Μωρά,τμχ,,kantzas,11-12-2024,17-12-2024,,
47,5201263078125,BABYCARE ΜΩΡΟΠ/ΤΕΣ CALMING 3x63Τ(2+1).,2.82,0.01,020943.png,0,Μωρομάντηλα,τμχ,,kantzas,11-12-2024,17-12-2024,,
48,5203216000337,MISS SANDY ΠΑΙΔΙΚΟ ΣΑΜΠΟΥΑΝ 750ML,1.98,2.64,023786.png,0,Σαμπουάν για Μωρά,lt,,kantzas,11-12-2024,17-12-2024,,
49,5999884350019,GOLDEN DOG ΣΚΥΛ/ΦΗ ΒΟΔΙΝΟ 415ΓΡ,0.65,1.57,021678.png,0,Τροφή για Σκύλους,kg,,kantzas,11-12-2024,17-12-2024,,
49,5999884350002,GOLDEN DOG ΣΚΥΛ/ΦΗ ΚΟΤΟΠΟΥΛΟ 415ΓΡ,0.65,1.57,021679.png,0,Τροφή για Σκύλους,kg,,kantzas,11-12-2024,17-12-2024,,
49,5999884350033,GOLDEN DOG ΣΚΥΛ/ΦΗ ΚΡΕΑΣ ΕΛΑΦΙΟΥ 415ΓΡ,0.65,1.57,021680.png,0,Τροφή για Σκύλους,kg,,kantzas,11-12-2024,17-12-2024,,
50,5999569660440,GOLDEN CAT ΓΑΤΟΤΡΟΦΗ ΒΟΔΙΝΟ ΣΑΚ. 3Κ,4.65,1.55,021683.png,0,Τροφή για γάτες,kg,,kantzas,11-12-2024,17-12-2024,,
50,5999569660457,GOLDEN CAT ΓΑΤΟΤΡΟΦΗ ΨΑΡΙ ΣΑΚ. 3Κ,4.65,1.55,021684.png,0,Τροφή για γάτες,kg,,kantzas,11-12-2024,17-12-2024,,
50,5999569660433,GOLDEN CAT ΓΑΤΟΤΡΟΦΗ ΚΟΤΟΠΟΥΛΟ ΣΑΚ. 3Κ,4.65,1.55,021685.png,0,Τροφή για γάτες,kg,,kantzas,11-12-2024,17-12-2024,,
51,5200107310032,ΜΥΛΟΙ ΚΑΠΛΑΝΙΔΗ ΑΛΕΥΡΙ(Γ.Ο.Χ)1ΚΙΛ,1.17,1.17,036423.png,0,Αλεύρι,kg,,kantzas,11-12-2024,17-12-2024,,
53,2102487000000,CRETA TOSTAKI ΠΑΡΙΖΑ,4.62,4.62,063527.png,0,Πάριζα,kg,,kantzas,11-12-2024,17-12-2024,,
54,5206546000428,ΓΑΛΑ ROYAL UHT 3.5% 1L Ε.Ε.ΜΕ ΚΑΠΑΚΙ,1.19,1.19,065709.png,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,kantzas,11-12-2024,17-12-2024,,
55,5206546001272,ΓΑΛΑ ROYAL UHT 1.5% 1L E.E.ΜΕ ΚΑΠΑΚΙ,1.19,1.19,065710.png,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,kantzas,11-12-2024,17-12-2024,,
56,5201704051373,ΤΟ ΔΙΑΛΕΓΜΕΝΟ ΑΓΕΛΑΔΙΝΟ ΤΥΡΙ 800Γ.ΦΕΤΕΣ,6.56,8.20,026537.png,1,Λευκό τυρί,kg,,kantzas,11-12-2024,17-12-2024,,
57,5213005973353,ΑΓΡΟΤΟΠΟΣ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.28,2.56,021662.png,0,Φασόλια,kg,,kantzas,11-12-2024,17-12-2024,,
58,5201237255507,ΩΜΕΓΑ ΡΕΒΥΘΙΑ CLASSIC ΧΟΝΔΡΑ 500γρ,1.90,3.80,069231.png,0,Ρεβύθια,kg,,kantzas,11-12-2024,17-12-2024,,
52,48803,ΑΛΕΥΡΙ ΑΛΛΑΤΙΝΗ 1Κ(2+1)Δ,2.89,0.96,48803.jpg,0,Μοσχάρι,kg,xmas,kritikos,11-12-2024,17-12-2024,,
52,70278,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ Α/Ο ΓΑΛΛΙΑΣ,11.75,11.75,70278.jpg,0,Μοσχάρι,kg,xmas,kritikos,11-12-2024,17-12-2024,,
52,708012,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ ΠΟΛΩΝΙΑΣ,11.75,11.75,708012.jpg,0,Μοσχάρι,kg,xmas,kritikos,11-12-2024,17-12-2024,,
63,744832,ΕΠΙΛΟΓΗ ΜΟΥ ΣΟΚΟΛΑΤΑ ΜΑΥΡΗ 100ΓΡ,1.05,10.50,744832.jpg,1,Σοκολάτα,kg,xmas,kritikos,11-12-2024,17-12-2024,,
63,744836,ΕΠΙΛΟΓΗ ΜΟΥ ΣΟΚΟΛΑΤΑ ΓΑΛΑΚΤΟΣ 100ΓΡ,1.05,10.50,744836.jpg,1,Σοκολάτα,kg,xmas,kritikos,11-12-2024,17-12-2024,,
64,41179,ΑΡΝΙ ΝΩΠΟ ΕΛΛΑΣ,10.45,10.45,41179.jpg,0,Αρνί,kg,xmas,kritikos,11-12-2024,17-12-2024,,
65,41959,ΚΑΤΣΙΚΙ ΝΩΠΟ ΕΛΛΑΣ,11.25,10.45,41959.jpg,0,Κατσίκι,kg,xmas,kritikos,11-12-2024,17-12-2024,,
66,732964,ΓΑΛΟΠΟΥΛΑ ΚΤΨ ΜΕ ΘΕΡΜΟΜΕΤΡΟ ΓΑΛΛΙΑΣ 3Κ,17.85,5.95,732964.jpg,0,Γαλοπούλα,kg,xmas,kritikos,11-12-2024,17-12-2024,,
67,727941,ΕΠΙΛΟΓΗ ΜΟΥ ΤΣΟΥΡΕΚΙ ΧΡΙΣΤΟΥΓΕ/ΙΚΟ 480ΓΡ,1.95,4.06,727941.jpg,1,Τσουρέκι,kg,xmas,kritikos,11-12-2024,17-12-2024,,
