CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,ENRICHED
36,3907029,MR GRAND CHLOROACTIVE ΛΕΜΟΝΙ 2L,0.99,0.50,3907029_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,17-09-2025,23-09-2025,
36,3907003,MR GRAND CHLOROACTIVE CLASSIC FRESH 2L,0.99,0.50,3907003_1.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,masoutis,17-09-2025,23-09-2025,
37,4056560,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND LEMON 1L,1.49,1.49,4056560_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,17-09-2025,23-09-2025,
37,4056594,ΥΓΡΟ ΠΙΑΤΩΝ MR GRAND FRESH NOTES 1L,1.49,1.49,4056594_1.jpg,1,Απορρυπαντικά Πιάτων,lt,,masoutis,17-09-2025,23-09-2025,
38,2184976,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ MR GRAND 3ΦΥΛ 2Τ 75Φ 384Γ,1.99,5.18,2184976_1.jpg,1,Χαρτί Κουζίνας,kg,,masoutis,17-09-2025,23-09-2025,
38,3972056,ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ SOFTEX PROECO 2ΦΥΛΛΟ 1Τ 433ΓΡ,1.94,4.48,3972056_1.jpg,0,Χαρτί Κουζίνας,kg,,masoutis,17-09-2025,23-09-2025,
39,2260677,ΟΔ/ΜΑ MR GRAND WHITENING 100ML,0.99,9.90,2260677_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,17-09-2025,23-09-2025,
39,2260685,ΟΔ/ΜΑ MR GRAND TOTAL 100ML,0.99,9.90,2260685_1.jpg,1,Οδοντόκρεμα,kg,,masoutis,17-09-2025,23-09-2025,
40,3695764,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 3ΦΥΛΛΟ ΜΕ ΑΡΩΜΑ ΠΟΥΔΡΑ 12T 1320ΓΡ,5.94,0.50,3695764_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,17-09-2025,23-09-2025,
40,3768470,ΧΑΡΤΙ ΥΓΕΙΑΣ MR GRAND 2Φ DECO 20Τ 1.8Κ,6.54,0.33,3768470_1.jpg,1,Χαρτί Υγείας,τμχ,,masoutis,17-09-2025,23-09-2025,
40,3972841,ΧΑΡΤΙ ΥΓΕΙΑΣ SOFTEX PURE CLASSIC 2ΦΥΛΛΟ 8Τ 496ΓΡ,2.20,0.28,3972841_1.jpg,0,Χαρτί Υγείας,τμχ,,masoutis,17-09-2025,23-09-2025,
41,3234036,LIBRESSE CLIP INVIS NORMAL EW 20T,2.22,0.11,3234036_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,17-09-2025,23-09-2025,
41,3662731,ΣΕΡΒIETAΚΙΑ CAREFREE ALOE VERA 56T,2.19,0.04,3662731_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,17-09-2025,23-09-2025,
41,3788585,LIBRESSE ULTRA NIGHT WING EW 16T,2.47,0.15,3788585_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,17-09-2025,23-09-2025,
41,3234069,LIBRESSE INVISIBLE SUPER EW DUO 2x8T,2.22,0.14,3234069_1.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,masoutis,17-09-2025,23-09-2025,
42,3321981,ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ CLASSIC MR GRAND 500ΓΡ,0.99,1.98,3321981_1.jpg,1,Προϊόντα Βρώμης,kg,,masoutis,17-09-2025,23-09-2025,
43,3852563,ΣΑΜΠΟΥΑΝ KARAVAKI ΘΡΕΨΗ & ΕΝΥΔΑΤΩΣΗ ANΤΛΙΑ 600ML,2.97,4.95,3852563_1.jpg,0,Σαμπουάν,lt,,masoutis,17-09-2025,23-09-2025,
43,3951522,ΣΑΜΠΟΥΑΝ KARAVAKI ΕΝΤΑΤΙΚΗ ΦΡΟΝΤΙΔΑ &ΕΠΑΝΟΡΘΩΣΗ 600ML,2.97,4.95,3951522_1.jpg,0,Σαμπουάν,lt,,masoutis,17-09-2025,23-09-2025,
43,3852555,ΣΑΜΠΟΥΑΝ KARAVAKI ΛΑΜΨΗ & ΖΩΝΤΑΝΙΑ ΑΝΤΛΙΑ 600ML,2.97,4.95,3852555_1.jpg,0,Σαμπουάν,lt,,masoutis,17-09-2025,23-09-2025,"{'product_id': 5551, 'brand': 'KARAVAKI', 'detailed_category': 'Καλλυντικά & Είδη Προσωπικής υγιεινής', 'sub_category': 'Φροντίδα Μαλλιών', 'sub_sub_category': 'Σαμπουάν', 'unit': 'ανά λιτ', 'catalog_description': 'KARAVAKI ΣΑΜΠΟΥΑΝ ΛΑΜ&ΖΩΝΤ. ΑΝΤΛ12/600ML', 'logo': 'Karavaki_Σαμπουαν2.jpg', 'permanent_discount': True, 'match_method': 'name_similarity', 'match_confidence': 0.88}"
44,4018453,ΣΑΠΟΥΝΙΑ ΚΑΡΑΒΑΚΙ 4x125ΓΡ ΟΙΚΟΓΕΝΕΙΑΚΗ ΣΥΣΚΕΥΑΣΙΑ,2.58,5.16,4018453_1.jpg,0,Σαπούνι Στερεό,kg,,masoutis,17-09-2025,23-09-2025,
45,2322576,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ NORMAL 10T,1.40,0.14,2322576_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,"{'product_id': 5255, 'brand': 'SEPTONA', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Σερβιέτες', 'unit': 'ανά τεμ', 'catalog_description': 'SEPTONA ΣΕΡΒΊΕΤΕΣ MR. GRAND ΕΛΑΦΡΙΑΣ ΑΚΡΑΤΕΙΑΣ NORMAL 10Τ', 'logo': 'Septona_Σερβιετες_Normal.jpg', 'permanent_discount': True, 'match_method': 'name_similarity', 'match_confidence': 0.81}"
45,2685154,SANI PANTS N3 LARGE 14T,8.95,0.64,2685154_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,
45,2322584,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ SUPER 10T,2.28,0.23,2322584_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,"{'product_id': 5256, 'brand': 'SEPTONA', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Σερβιέτες', 'unit': 'ανά τεμ', 'catalog_description': 'SEPTONA ΣΕΡΒΊΕΤΕΣ MR. GRAND ΕΛΑΦΡΙΑΣ ΑΚΡΑΤΕΙΑΣ SUPER 10Τ', 'logo': 'Septona_Σερβιετες_Super.jpg', 'permanent_discount': True, 'match_method': 'name_similarity', 'match_confidence': 0.81}"
45,3701901,SANI LADY SENSITIVE EXTRA 16T,3.49,0.22,3701901_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,"{'product_id': 3865, 'brand': 'SANI', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Πάνες & Σερβιέτες ακράτειας, Χαρτοβάμβακας', 'unit': 'ανά τεμ', 'catalog_description': 'SANI LADY SENSITIVE ΣΕΡ. EXTRA Ν4 12/16Τ', 'logo': 'Sani_LADY_SENSITIVE_SER_Extra_N4_12.jpg', 'permanent_discount': False, 'match_method': 'name_similarity', 'match_confidence': 0.82}"
45,2685147,SANI PANTS N2 MEDIUM 14T,7.51,0.54,2685147_1.jpg,0,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,
45,2322592,ΣΕΡΒ MR GRAND ΕΛΑΦΡ ΑΚΡΑΤΕΙΑΣ EXTRA 10T,1.75,0.18,2322592_1.jpg,1,Πάνες Ακράτειας,τμχ,,masoutis,17-09-2025,23-09-2025,"{'product_id': 5257, 'brand': 'SEPTONA', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Σερβιέτες', 'unit': 'ανά τεμ', 'catalog_description': 'SEPTONA ΣΕΡΒΊΕΤΕΣ MR. GRAND ΕΛΑΦΡΙΑΣ ΑΚΡΑΤΕΙΑΣ EXTRA 10Τ', 'logo': 'Septona_Σερβιετες_Extra.jpg', 'permanent_discount': True, 'match_method': 'name_similarity', 'match_confidence': 0.81}"
46,2517464,BABYLINO SENSITIVE No3 ECON 4-9K 56T,9.95,0.18,2517464_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,17-09-2025,23-09-2025,
46,3094307,BABYLINO SENSITIVE ECONOM Ν5+ 42T,9.95,0.24,3094307_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,17-09-2025,23-09-2025,
46,2517498,BABYLINO SENSITIVE No4 ECON 50T,9.95,0.20,2517498_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,17-09-2025,23-09-2025,
46,2517548,BABYLINO SENSITIVE No4+ ECON 46T,9.95,0.22,2517548_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,17-09-2025,23-09-2025,
46,2517589,BABYLINO SENSITIVE No5 ECON 44T,9.95,0.23,2517589_1.jpg,0,Πάνες για Μωρά,τμχ,,masoutis,17-09-2025,23-09-2025,
47,4100632,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE 99% WATER 3Χ72Τ,2.33,0.01,4100632_1.jpg,0,Μωρομάντηλα,τμχ,,masoutis,17-09-2025,23-09-2025,
47,4091559,ΜΩΡΟΜΑΝΤΗΛΑ BABYCARE ΧΑΜΟΜΗΛΙ 3x72Τ,2.46,0.01,4091559_1.jpg,0,Μωρομάντηλα,τμχ,,masoutis,17-09-2025,23-09-2025,
47,4022513,ΜΩΡΟΜΑΝΤΗΛΑ MR GRAND ALOE VERA 3Χ72Τ,2.25,0.01,4022513_1.jpg,1,Μωρομάντηλα,τμχ,,masoutis,17-09-2025,23-09-2025,
48,3619178,ΣΑΜΠΟΥΑΝ JOHNSON BABY ΑΝΤΛΙΑ 750ML,2.62,3.49,3619178_1.jpg,0,Σαμπουάν για Μωρά,lt,,masoutis,17-09-2025,23-09-2025,
49,1623339,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ 1250ΓΡ,1.69,1.35,1623339_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,17-09-2025,23-09-2025,
49,1623362,ΣΚΥΛΟΤΡΟΦΗ MR GRAND ΚΥΝΗΓΙ 1250ΓΡ,1.69,1.35,1623362_1.jpg,1,Τροφή για Σκύλους,kg,,masoutis,17-09-2025,23-09-2025,
50,1623412,ΓΑΤΟΤΡΟΦΗ MR GRAND ΤΟΝΟΣ/ΣΟΛΟΜΟΣ 405ΓΡ,0.69,1.70,1623412_1.jpg,1,Τροφή για γάτες,kg,,masoutis,17-09-2025,23-09-2025,
50,1623404,ΓΑΤΟΤΡΟΦΗ MR GRAND ΜΟΣΧΑΡΙ/ΚΟΤΟΠ 405ΓΡ,0.69,1.70,1623404_1.jpg,1,Τροφή για γάτες,kg,,masoutis,17-09-2025,23-09-2025,
51,2584324,ΑΛΕΥΡΙ ΑΓ ΓΕΩΡΓΙΟΥ 1Κ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ,1.56,1.56,2584324_1.jpg,0,Αλεύρι,kg,,masoutis,17-09-2025,23-09-2025,
51,3809662,ΑΛΕΥΡΙ ΑΜΦΙΠΟΛΗΣ ΣΕΡΡΩΝ ΓΟΧ ΜΑΣΟΥΤΗ 1Κ,0.65,0.65,3809662_1.jpg,1,Αλεύρι,kg,,masoutis,17-09-2025,23-09-2025,
53,3730157,ΠΑΡΙΖΑ ΤΟΣΤ ΣΕΡΡΑΙΚΗ ΧΥΜΑ,3.73,3.73,3730157_1.jpg,0,Πάριζα,kg,,masoutis,17-09-2025,23-09-2025,
53,2405785,ΠΑΡΙΖΑ MR GRAND ΧΥΜΑ,4.59,4.59,2405785_1.jpg,1,Πάριζα,kg,,masoutis,17-09-2025,23-09-2025,
54,4089678,ΕΛΛΗΝΙΚΟ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΜΑΣΟΥΤΗ 3.5% 1L,1.09,1.09,4089678_1.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,masoutis,17-09-2025,23-09-2025,
55,4092003,ΕΛΛΗΝΙΚΟ ΓΑΛΑ ΥΨΗΛ ΜΑΣΟΥΤΗ 1.5% 1L,1.09,1.09,4092003_1.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,masoutis,17-09-2025,23-09-2025,
56,3256088,ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ ΦΑΡΜΑ ΘΕΣΣΑΛΙΑΣ ΧΥΜΑ,5.99,5.99,3256088_1.jpg,0,Λευκό τυρί,kg,,masoutis,17-09-2025,23-09-2025,
56,3265998,ΛΕΥΚΟ ΠΟΛΥΚΑΣΤΡΟΥ ΚΟΛΙΟΣ ΣΕ ΑΛΜΗ 800ΓΡ,4.40,5.50,3265998_1.jpg,0,Λευκό τυρί,kg,,masoutis,17-09-2025,23-09-2025,
56,2491363,MR GRAND ΛΕΥΚΟ ΑΓΕΛΑΔΙΝΟ ΧΥΜΑ,5.69,5.69,2491363_1.jpg,1,Λευκό τυρί,kg,,masoutis,17-09-2025,23-09-2025,
57,3588183,ΦΑΣΟΛΙΑ ΜΑΥΡΟΜΑΤΙΚΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.10,4.20,3588183_1.jpg,0,Φασόλια,kg,,masoutis,17-09-2025,23-09-2025,
57,1515394,ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ MR GRAND 500ΓΡ,1.00,2.00,1515394_1.jpg,1,Φασόλια,kg,,masoutis,17-09-2025,23-09-2025,"{'product_id': 4426, 'brand': 'AGRINO', 'detailed_category': 'Τρόφιμα Παντοπωλείου', 'sub_category': 'Όσπρια', 'sub_sub_category': 'Φασόλια', 'unit': 'ανά κιλ', 'catalog_description': 'AGRINO ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500 G', 'logo': 'Agrino_BEANS_MEDIUM_500GR.jpg', 'permanent_discount': False, 'match_method': 'name_similarity', 'match_confidence': 0.82}"
58,3476785,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ SPECIAL ΩΜΕΓΑ 500ΓΡ,2.19,4.38,3476785_1.jpg,0,Ρεβύθια,kg,,masoutis,17-09-2025,23-09-2025,
58,1515428,ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ MR GRAND 500ΓΡ,1.69,3.38,1515428_1.jpg,1,Ρεβύθια,kg,,masoutis,17-09-2025,23-09-2025,
52,89089141,ΜΠΙΦΤΕΚΙ ΑΝΑΜΕΙΚΤΟ ΝΩΠΟ ΕΕ 80ΓΡ ΤΕΜ,0.59,7.38,transparent.png,0,Μοσχάρι,kg,,marketin,17-09-2025,23-09-2025,
1,89018847,ECONOMY ΡΥΖΙ ΕΛΛΗΝΙΚΟ ΚΑΡΟΛΙΝΑ 500ΓΡ,0.99,1.98,89018847_1.jpg,1,Ρύζι,Kg,,marketin,17-09-2025,23-09-2025,
1,89023916,ΜΦΒ ΡΥΖΙ ΝΥΧΑΚΙ ΕΛΛΗΝΙΚΟ 500ΓΡ,0.85,1.7,89023916_1.jpg,0,Ρύζι,Kg,,marketin,17-09-2025,23-09-2025,
1,89023919,ΜΦΒ ΡΥΖΙ ΚΑΡΟΛΙΝΑ ΕΛΛΗΝΙΚΟ 500ΓΡ,0.99,1.98,89023919_1.jpg,0,Ρύζι,Kg,,marketin,17-09-2025,23-09-2025,
2,89027577,ΜΦΒ ΨΩΜΙ ΤΟΣΤ ΦΟΡΜΑ ΣΤΑΡΕΝΙΟ 680ΓΡ,1.35,1.99,89027577_1.jpg,0,Ψωμί για Tοστ,Kg,,marketin,17-09-2025,23-09-2025,
3,89016715,ΠΑΠΑΔ/ΛΟΥ ΧΩΡΙΑΝΟ ΨΩΜΙ ΟΛΙΚ ΣΙΚΑΛΗ 500ΓΡ,1.65,3.3,89016715_1.jpg,0,Ψωμί Φραντζόλα,Kg,,marketin,17-09-2025,23-09-2025,
4,11002001,ELITE ΦΡΥΓΑΝΙΕΣ ΣΙΤΟΥ ΚΟΥΤΙ 250ΓΡ,1.09,4.36,11002001_1.jpg,0,Φρυγανιές,Kg,,marketin,17-09-2025,23-09-2025,
5,89027747,ΜΦΒ ΜΑΚΑΡΟΝΙΑ ΣΠΑΓΓΕΤΙ Ν6 500ΓΡ,0.69,1.38,89027747_1.jpg,0,Μακαρόνια Νο 6,Kg,,marketin,17-09-2025,23-09-2025,
6,14304049,ΧΟΙΡΙΝΟ ΡΟΛΟ ΓΕΜΙΣΤΟ ΝΩΠΟ ΕΕ ΤΟ ΚΙΛΟ,5.99,5.99,14304049_1.jpg,0,Νωπό Χοιρινό,Kg,,marketin,17-09-2025,23-09-2025,
7,14303021,ΠΙΝΔΟΣ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.99,3.99,14303021_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,17-09-2025,23-09-2025,"{'product_id': 5880, 'brand': 'ΠΙΝΔΟΣ', 'detailed_category': 'Φρέσκο Κρέας', 'sub_category': 'Φρέσκα Πουλερικά', 'sub_sub_category': 'Κοτόπουλο ολόκληρο', 'unit': 'ανά κιλ', 'catalog_description': 'ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ(ΤΙΜ. ΚΙΛ)', 'logo': 'Κοτοπουλα_Ολοκληρα_Νωπα_Χυμα_Τ65_ΠΑΕλλην.jpg', 'permanent_discount': False, 'match_method': 'name_similarity', 'match_confidence': 0.81}"
7,89025559,ΑΡΤΑ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΝΩΠΟ ΕΛΛΗΝ ΚΙΛΟ,3.99,3.99,89025559_1.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,marketin,17-09-2025,23-09-2025,
8,89015310,ΠΑΣΣΙΑΣ ΕΠΙΛ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ ΦΟΡΜΑ ΚΙΛΟ,7.29,7.29,89015310_1.jpg,0,Γαλοπούλα,Kg,,marketin,17-09-2025,23-09-2025,
8,89016299,ΠΑΣΣΙΑΣ ΕΠΙΛΕΓ ΓΑΛΟΠΟΥΛΑ ΒΡΑΣ ΦΟΡΜΑ ΚΙΛΟ,7.29,7.29,89016299_1.jpg,0,Γαλοπούλα,Kg,,marketin,17-09-2025,23-09-2025,
9,89054407,KOLYMBI ΠΑΓΚΑΣΙΟΣ ΦΙΛ ΚΤΨ 220+ΒΙΕΤ 800ΓΡ,3.99,4.99,89054407_1.jpg,0,Ψάρια Κατεψυγμένα,Kg,,marketin,17-09-2025,23-09-2025,
10,89023939,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 3.5% 1L,1.29,1.29,89023939_1.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,marketin,17-09-2025,23-09-2025,
11,89023940,ΜΦΒ ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ 1.5% 1L,1.29,1.29,89023940_1.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,marketin,17-09-2025,23-09-2025,
12,89047442,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 7.5% 410ΓΡ,0.95,2.32,89047442_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,17-09-2025,23-09-2025,
12,89047443,ΜΦΒ ΓΑΛΑ ΣΥΜΠΥΚΝΩΜΕΝΟ 4% 410ΓΡ,0.95,2.32,89047443_1.jpg,0,Γάλα Εβαπορέ,lt,,marketin,17-09-2025,23-09-2025,
13,89025331,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 200ΓΡ,0.39,1.95,89025331_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,17-09-2025,23-09-2025,
13,89084819,ΜΦΒ ΣΤΡΑΓΓΙΣΤΟ ΕΔΕΣΜΑ 2Χ150ΓΡ,0.99,3.3,89084819_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,marketin,17-09-2025,23-09-2025,
14,89025333,ΜΑΝΔΡΕΚΑΣ ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΛΑΦ 2% 200Γ,0.39,1.95,89025333_1.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,marketin,17-09-2025,23-09-2025,
15,89067434,ΜΦΒ ΤΥΡΙ ΦΕΤΑ ΠΟΠ ΛΕΣΒΟΥ ΚΙΛΟ,8.49,8.49,89067434_1.jpg,0,Τυρί Φέτα,kg,,marketin,17-09-2025,23-09-2025,
16,12208006,ΓΚΟΥΝΤΑ ΓΕΡΜΑΝΙΑΣ ΦΡΑΤΖΟΛΑ ΤΟ ΚΙΛΟ,6.79,6.79,12208006_1.jpg,0,Τυρί Γκούντα,kg,,marketin,17-09-2025,23-09-2025,
17,89051656,ΜΦΒ ΓΚΟΥΝΤΑ LIGHT ΓΕΡΜΑΝΙΑΣ ΤΟΣΤ ΤΟ ΚΙΛΟ,7.99,7.99,89051656_1.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,marketin,17-09-2025,23-09-2025,
18,89011906,ECONOMY ΧΥΜΟΣ ΤΟΜΑΤΑΣ PASSATA 500ΓΡ,0.49,0.98,89011906_1.jpg,1,Χυμός Τομάτας Διατηρημένος,kg,,marketin,17-09-2025,23-09-2025,
18,89071150,ΜΦΒ PASSATA ΧΥΜΟΣ ΤΟΜΑΤΑΣ 500ΓΡ,0.59,1.18,89071150_1.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,marketin,17-09-2025,23-09-2025,
19,89023796,ECONOMY ΑΥΓΑ Α' 6ΑΔΑ  53-63ΓΡ,1.49,0.25,89023796_1.jpg,1,Αυγά,τμχ,,marketin,17-09-2025,23-09-2025,"{'product_id': 3239, 'brand': 'ΗΠΕΙΡΟΣ', 'detailed_category': 'Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί', 'sub_category': 'Βούτυρα', 'sub_sub_category': 'Βούτυρο γάλακτος', 'unit': 'ανά κιλ', 'catalog_description': 'ΗΠΕΙΡΟΣ ΛΙΩΜ. ΒΟΥΤΥΡΟ ΓΑΛΑΚΤ. ΠΛ. Δ. 12/500G', 'logo': 'Ηπειρος_Λιωμένο_Γάλα_Βάσει_500GR.jpg', 'permanent_discount': False, 'match_method': 'category', 'match_confidence': 0.5}"
20,89034744,ECONOMY ΜΑΡΓΑΡΙΝΗ SOFT LIGHT 250ΓΡ,0.85,3.4,89034744_1.jpg,1,Μαργαρίνες,kg,,marketin,17-09-2025,23-09-2025,
20,89078276,ΜΦΒ ΜΑΡΓΑΡΙΝΗ ΚΛΑΣΙΚΗ ΠΛΑΚΑΚΙ 250ΓΡ,0.85,3.4,89078276_1.jpg,0,Μαργαρίνες,kg,,marketin,17-09-2025,23-09-2025,
21,89069331,ECONOMY ΕΛΑΙΟΛΑΔΟ ΠΑΡΘΕΝΟ 1L,6.99,6.99,89069331_1.jpg,1,Παρθένο Ελαιόλαδο,lt,,marketin,17-09-2025,23-09-2025,
22,89019410,ECONOMY ΗΛΙΕΛΑΙΟ ΡΑΦΙΝΑΡΙΣΜΕΝΟ 5L,8.89,1.78,89019410_1.jpg,1,Ηλιέλαιο,lt,,marketin,17-09-2025,23-09-2025,
23,89032669,ECONOMY ΑΡΑΚΑΣ ΚΤΨ 750ΓΡ,1.79,2.39,89032669_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,marketin,17-09-2025,23-09-2025,
23,89033610,ECONOMY ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ 750ΓΡ,1.69,2.25,89033610_1.jpg,1,Λαχανικά Κατεψυγμένα,kg,,marketin,17-09-2025,23-09-2025,
24,10801001,ΖΑΧΑΡΗ ΕΙΣΑΓΩΓΗΣ ΚΡΥΣΤΑΛΛΙΚΗ 1ΚΙΛ,0.75,0.75,10801001_1.jpg,0,Λευκή Ζάχαρη,kg,,marketin,17-09-2025,23-09-2025,
25,11901015,ΓΙΩΤΗΣ ΚΡΕΜΑ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,2.39,7.97,11901015_1.jpg,0,Κρέμες για βρέφη,kg,,marketin,17-09-2025,23-09-2025,
26,11903017,SANILAC 2 ΓΑΛΑ 2ΗΣ ΒΡΕΦ. ΗΛΙΚΙΑΣ 400ΓΡ,9.99,24.98,11903017_1.jpg,0,Γάλα για βρέφη,kg,,marketin,17-09-2025,23-09-2025,
27,89027437,ΜΦΒ ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ 96ΓΡ,1.49,15.52,89027437_1.jpg,0,Ελληνικός Καφές,kg,,marketin,17-09-2025,23-09-2025,
28,89054459,ECONOMY ΚΑΦΕΣ ΣΤΙΓΜΙΑΙΟΣ 200ΓΡ,5.99,29.95,89054459_1.jpg,1,Στιγμιαίος Καφές,kg,,marketin,17-09-2025,23-09-2025,
29,89027443,ΜΦΒ ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΚΛΑΣΙΚΟΣ 250ΓΡ,3.99,15.96,89027443_1.jpg,0,Γαλλικός Καφές,kg,,marketin,17-09-2025,23-09-2025,
30,89054328,ΜΦΒ ΦΡΟΥΚΤΟΖΗ 200ΓΡ,0.95,4.75,89054328_1.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,marketin,17-09-2025,23-09-2025,
32,89023921,ΜΦΒ ΦΑΚΕΣ ΨΙΛΕΣ ΕΛΛΗΝΙΚΕΣ 500ΓΡ,1.39,2.78,89023921_1.jpg,0,Φακές,kg,,marketin,17-09-2025,23-09-2025,
32,89029592,ECONOMY ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,1.09,2.18,89029592_1.jpg,1,Φακές,kg,,marketin,17-09-2025,23-09-2025,
33,13304271,ECONOMY ΧΥΜΟΣ ΝΕΚΤΑΡ ΠΜΒ 1L,0.79,0.79,13304271_1.jpg,1,Χυμός Πορτοκάλι,lt,,marketin,17-09-2025,23-09-2025,
35,89018850,ECONOMY ΥΓΡΟ ΠΛΥΝΤ. ΡΟΥΧΩΝ 30ΜEZ 1880ML,3.5,0.12,89018850_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,marketin,17-09-2025,23-09-2025,
35,89071019,ECONOMY ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ 40MEZ,3.99,0.1,89071019_1.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,marketin,17-09-2025,23-09-2025,
