CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name,null
19,5203683100295,ΑΥΓΑ MEDIUM 53-63ΓΡ.10ΑΔΑ Χ.ΘΗΚ(ΛΑΔΑΚΗ),2.69,0.27,63436.jpg,0,Αυγά,τμχ,,synka,25-12-2024,31-12-2024,,
20,5201106272789,ΦΑΣΤ SOFT ΜΑΡΓΑΡΙΝΗ  440ΓΡ,1.83,4.16,283083.jpg,0,Μαργαρίνες,kg,,synka,25-12-2024,31-12-2024,,
21,5200405500418,CRETA ELEON ΠΑΡΘΕΝΟ ΕΛΑΙΟΛΑΔΟ PET 5L.,45.97,9.19,242933.jpg,0,Παρθένο Ελαιόλαδο,lt,,synka,25-12-2024,31-12-2024,,
22,5203275010834,MR GRAND ΗΛΙΕΛΑΙΟ 5L ,8.99,1.80,279487.jpg,1,Ηλιέλαιο,lt,,synka,25-12-2024,31-12-2024,,
22,5201330001018,ΣΑΝΟΛΑ ΗΛΙΕΛΑΙΟ 1L./12,2.58,2.58,4616.jpg,0,Ηλιέλαιο,lt,,synka,25-12-2024,31-12-2024,,
23,5203278015447,MR GRAND ΑΡΑΚΑΣ 450ΓΡ,1.26,2.80,280147.jpg,1,Λαχανικά Κατεψυγμένα,kg,,synka,25-12-2024,31-12-2024,,
23,5203278015430,MR GRAND ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓ.450ΓΡ,1.26,2.80,280150.jpg,1,Λαχανικά Κατεψυγμένα,kg,,synka,25-12-2024,31-12-2024,,
23,5202977021018,ΑΙΝΟΣ ΑΡΑΚΑΣ 1000ΓΡ./14,2.94,2.94,138136.jpg,0,Λαχανικά Κατεψυγμένα,kg,,synka,25-12-2024,31-12-2024,,
23,5202977021025,ΑΙΝΟΣ ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓ.1000ΓΡ,2.94,2.94,138139.jpg,0,Λαχανικά Κατεψυγμένα,kg,,synka,25-12-2024,31-12-2024,,
24,5206558099120,ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ SUGARTIA 1K.EE ,0.78,0.78,283306.jpg,0,Λευκή Ζάχαρη,kg,,synka,25-12-2024,31-12-2024,,
25,5201002000233,ΓΙΩΤΗΣ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,2.42,8.07,878.jpg,0,Κρέμες για βρέφη,kg,,synka,25-12-2024,31-12-2024,,
25,3041091410948,NUTRICIA ΚΡΕΜΑ ΜΠΙΣΚΟΤΑ 250ΓΡ,2.66,10.64,237712.jpg,0,Κρέμες για βρέφη,kg,,synka,25-12-2024,31-12-2024,,
26,5900852056291,ΑΠΤΑΜΙΛ ΙΙ 400ΓΡ/12,8.25,20.63,276364.jpg,0,Γάλα για βρέφη,kg,,synka,25-12-2024,31-12-2024,,
27,5203278015669,MR GRAND ΚΑΦΕΣ ΕΛΛΗΝ.ΠΡΑΣΙΝΟΣ 192ΓΡ,2.09,10.89,276683.jpg,1,Ελληνικός Καφές,kg,,synka,25-12-2024,31-12-2024,,
27,5203778000028,ΚΑΦΕΣ ΕΛΛΗΝ.ΠΑΡΑΔ.ΑΡΧΟΝΤΑΚΗ 192ΓΡ,3.35,17.45,61893.jpg,0,Ελληνικός Καφές,kg,,synka,25-12-2024,31-12-2024,,
28,5203278013986,MR GRAND ΚΑΦΕΣ ΣΤΙΓΜ. 200ΓΡ,4.79,23.95,276680.jpg,1,Στιγμιαίος Καφές,kg,,synka,25-12-2024,31-12-2024,,
29,5203278024159,MR GRAND ΚΑΦΕΣ ΦΙΛΤΡΟΥ 250ΓΡ,3.21,12.84,279013.jpg,1,Γαλλικός Καφές,kg,,synka,25-12-2024,31-12-2024,,
30,5203155432169,FREEVIA ΕΠΙΤΡ.ΓΛΥΚΑΝΤ.ΣΕ ΣΚ.ΜΕ ΣΤΕΒΙΑ 40STICKS+10ΔΩΡΟ,2.32,0.05,290302.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,synka,25-12-2024,31-12-2024,,
32,5201237203263,ΩΜΕΓΑ SPEC.ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣ.500ΓΡ,1.80,3.60,140408.jpg,0,Φακές,kg,,synka,25-12-2024,31-12-2024,,
32,5203278015751,MR GRAND ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.09,2.18,279463.jpg,1,Φακές,kg,,synka,25-12-2024,31-12-2024,,
33,5203278012521,MR GRAND Φ.ΧΥΜ.ΠΟΡΤΟΚΑΛΙ 1L,1.29,1.29,278821.jpg,1,Χυμός Πορτοκάλι,lt,,synka,25-12-2024,31-12-2024,,
35,5201395170537,DIXAN GEL MULTICOROR 32Μ(1.44L) ,5.63,0.18,291671.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,synka,25-12-2024,31-12-2024,,
35,5201395170636,DIXAN GEL OCEAN 32Μ(1.44L) ,5.63,0.18,291672.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,synka,25-12-2024,31-12-2024,,
35,5201395170742,DIXAN GEL SPRING FRESH 32Μ(1.44L) ,5.63,0.18,291673.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,synka,25-12-2024,31-12-2024,,
36,5203278057485,MR GRAND ΥΓΡΟ ΓΕΝ.ΚΑΘΑΡ.ULTRA GREEN APPLE 2L,1.96,0.98,291149.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,synka,25-12-2024,31-12-2024,,
36,5203278057461,MR GRAND ΥΓΡΟ ΓΕΝ.ΚΑΘΑΡ.ULTRA ΓΙΑΣΕΜΙ 2L,1.96,0.98,291150.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,synka,25-12-2024,31-12-2024,,
37,5203278056907,MR GRAND ΠΙΑΤ.PROFESSIONAL 4L ,3.53,0.88,280796.jpg,1,Απορρυπαντικά Πιάτων,lt,,synka,25-12-2024,31-12-2024,,
38,5203278061208,MR GRAND Ρ.ΚΟΥΖ.ΓΙΓΑΣ 2Φ 1300ΓΡ,3.65,2.81,292179.jpg,1,Χαρτί Κουζίνας,kg,,synka,25-12-2024,31-12-2024,,
38,5200251192119,SOFTEX Ρ.Κ PRO ECO 2Φ 450ΓΡ,1.96,4.36,288980.jpg,0,Χαρτί Κουζίνας,kg,,synka,25-12-2024,31-12-2024,,
39,8714789662046,COLGATE ΟΔ/ΜΑ SENSATION WHITE 2X 75ML /6,2.30,15.33,167075.jpg,0,Οδοντόκρεμα,kg,,synka,25-12-2024,31-12-2024,,
40,5201581010135,MR GRAND Χ.ΥΓ.8ΑΡΙ ΓΚΟΦΡΕ 2Φ.600ΓΡ,1.99,3.32,279351.jpg,1,Χαρτί Υγείας,τμχ,,synka,25-12-2024,31-12-2024,,
40,5200251190283,SOFTEX X/Y PURE CLASSIC 8ΑΡΙ 2Φ.496ΓΡ.,2.23,4.50,287750.jpg,0,Χαρτί Υγείας,τμχ,,synka,25-12-2024,31-12-2024,,
40,5203278057058,MR GRAND Χ.ΥΓ.10ΑΡΙ ΑΡΩΜΑΤΙΚΟ 3Φ.200Φ.1100ΓΡ,3.92,3.56,280127.jpg,1,Χαρτί Υγείας,τμχ,,synka,25-12-2024,31-12-2024,,
41,7322540960273,LIBRESSE NIGHT ULTRA WING 16T,2.47,0.15,257728.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,synka,25-12-2024,31-12-2024,,
41,3574661552668,CAREFREE ALOE 30+26T,2.59,0.05,241755.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,synka,25-12-2024,31-12-2024,,
42,5203278043013,MR GRAND ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,1.09,2.18,278982.jpg,1,Προϊόντα Βρώμης,kg,,synka,25-12-2024,31-12-2024,,
43,5201143149242,SYOSS ΣΑΜΠ.REPAIR 750ML (ΞΗΡΑ/ΤΑΛ.),3.91,5.21,151648.jpg,0,Σαμπουάν,lt,,synka,25-12-2024,31-12-2024,,
43,5201143149259,SYOSS ΣΑΜΠ.COLOR 750ML(ΒΑΜΜ/ΑΝΤΑΥΓ),3.91,5.21,151649.jpg,0,Σαμπουάν,lt,,synka,25-12-2024,31-12-2024,,
43,5201143149266,SYOSS ΣΑΜΠ.VOLUME 750ML(ΛΕΠΤΑ/ΑΔΥΝΑΜΑ),3.91,5.21,151650.jpg,0,Σαμπουάν,lt,,synka,25-12-2024,31-12-2024,,
43,5201143725606,SYOSS ΣΑΜΠ.KERATIN 750ML ,3.91,5.21,189165.jpg,0,Σαμπουάν,lt,,synka,25-12-2024,31-12-2024,,
43,5201143728485,SYOSS ΣΑΜΠ.RENEW 7 750ML ,3.91,5.21,205730.jpg,0,Σαμπουάν,lt,,synka,25-12-2024,31-12-2024,,
44,5201720030086,ΑΒΕΑ ΣΑΠ.ΥΓΕΙΑ (ΑΓΝΟ) 125ΓΡ ,0.59,4.72,5505.jpg,0,Σαπούνι Στερεό,kg,,synka,25-12-2024,31-12-2024,,
45,5203278042344,MR GRAND ΠΑΝΕΣ ΑΚΡ.Ν.3 LARGE 12T,5.85,0.49,278562.jpg,1,Πάνες Ακράτειας,τμχ,,synka,25-12-2024,31-12-2024,,
45,5201263086618,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ.N2 MED 14T,7.68,0.55,183277.jpg,0,Πάνες Ακράτειας,τμχ,,synka,25-12-2024,31-12-2024,,
45,5201263086625,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ Ν3 LARGE 14Τ,8.99,0.64,183278.jpg,0,Πάνες Ακράτειας,τμχ,,synka,25-12-2024,31-12-2024,,
45,5201263865114,SANI ΕΠ.ΑΚΡ.LADY SENS.EXTRA 16T.,3.66,0.23,246248.jpg,0,Πάνες Ακράτειας,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263082573,BABYLINO SENS.ECON.N.3 4-9K.56T.,10.00,0.18,166260.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263082580,BABYLINO SENS.ECON.N.4 8-13K.50T,10.00,0.20,166261.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263082597,BABYLINO SENS.ECON.N.4+ 10-15K.46T,10.00,0.22,166262.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263082603,BABYLINO SENS.ECON.N.5 11-16K.44T,10.00,0.23,166263.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263082634,BABYLINO SENS.ECON.N.5+ 12-17K.42T,10.00,0.24,204390.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263826405,BABYLINO SENS.ECON.N.7 15+K.36T.,9.49,0.26,279649.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
46,5201263826108,BABYLINO SENS.ECON.N.6 13-18K 38T.,9.53,0.25,279601.jpg,0,Πάνες για Μωρά,τμχ,,synka,25-12-2024,31-12-2024,,
47,5201263078132,BABY CARE ΜΩΡΟΠ.FOR ALL ΑΝΤΑΛ.54ΤΕΜ.2+1ΔΩΡΟ,2.97,0.02,283329.jpg,0,Μωρομάντηλα,τμχ,,synka,25-12-2024,31-12-2024,,
47,5201263078125,BABY CARE ΜΩΡΟΠ.CALMING 63Τ.2+1ΔΩΡΟ,2.95,0.02,283327.jpg,0,Μωρομάντηλα,τμχ,,synka,25-12-2024,31-12-2024,,
47,5203278055917,MR GRAND ΜΩΡΟΠ.REFILL ΧΑΜΟΜΗΛΙ 3Χ72ΤEM,2.63,0.01,280751.jpg,1,Μωρομάντηλα,τμχ,,synka,25-12-2024,31-12-2024,,
48,3574669907781,JOHNSONS B.SHAM.REG.750ML ΑΝΤΛΙΑ,2.86,3.81,238635.jpg,0,Σαμπουάν για Μωρά,lt,,synka,25-12-2024,31-12-2024,,
48,3574669907767,JOHNSONS B.SHAM.ΧΑΜΟΜ.750ML ΑΝΤΛΙΑ,2.86,3.81,238637.jpg,0,Σαμπουάν για Μωρά,lt,,synka,25-12-2024,31-12-2024,,
49,5203278016468,MR GRAND ΣΚΥΛΟΤΡΟΦΗ ΒΟΔΙΝΟ 1250ΓΡ,1.54,1.23,280036.jpg,1,Τροφή για Σκύλους,kg,,synka,25-12-2024,31-12-2024,,
50,5203278016406,MR GRAND ΓΑΤΟΤΡΟΦΗ ΑΡΝΙ/ΣΥΚΩΤΙ 405ΓΡ,,0.62,1.53,279374.jpg,Τροφή για γάτες,kg,,synka,25-12-2024,31-12-2024,,['1']
51,5201272216389,ΑΛΕΥΡΙ ΟΛ.ΧΡΗΣΗΣ ΜΥΛΟΙ ΚΡΗΤΗΣ 1Κ-0.50Ε,0.94,0.94,288510.jpg,0,Αλεύρι,kg,,synka,25-12-2024,31-12-2024,,
51,5203278057065,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΑΛΕΥΡΙ ΟΛΕΣ ΤΙΣ ΧΡΗΣ. 1Κ,0.66,0.66,287701.jpg,1,Αλεύρι,kg,,synka,25-12-2024,31-12-2024,,
51,5203064042404,ΑΛΕΥΡΙ ΑΛΛΑΤ.ΟΛ.ΧΡ.1Κ.2ΠΛΟ+1ΔΩΡΟ,3.00,1.00,40617.jpg,0,Αλεύρι,kg,,synka,25-12-2024,31-12-2024,,
53,2110523000000,ΠΑΡΙΖΑ TOSTAKI(ΚΙΛΟ)ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ,3.95,3.95,176667.jpg,0,Πάριζα,kg,,synka,25-12-2024,31-12-2024,,
53,2110514000000,ΠΑΡΙΖΑ Θ/Γ ΒΡΑΣΤΗ ΧΩΡ.ΓΛΟΥΤ.10X10,4.80,4.80,148394.jpg,0,Πάριζα,kg,,synka,25-12-2024,31-12-2024,,
54,5201037508452,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΠΛΗΡΕΣ 1L,1.67,1.67,245851.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,synka,25-12-2024,31-12-2024,,
55,5201037508469,ΔΕΛΤΑ ΤΟΥ ΤΟΠΟΥ ΜΑΣ ΕΛΑΦΡΥ 1L,1.67,1.67,245853.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,synka,25-12-2024,31-12-2024,,
56,2111240000000,ΛΕΥΚΟ ΤΥΡΙ ΑΓΕΛ.(ΚΙΛΟ) ΤΡΙΚΑΛΩΝ ΦΑΡΜΑ,6.72,6.72,222288.jpg,0,Λευκό τυρί,kg,,synka,25-12-2024,31-12-2024,,
56,5201704051458,ΚΟΛΙΟΣ ΑΓΕΛΑΔΙΝΟ 100% ΣΥΣΚ.200ΓΡ,1.46,7.30,241579.jpg,0,Λευκό τυρί,kg,,synka,25-12-2024,31-12-2024,,
56,2111906000000,ΒΟΣΚΟΤΟΠΙ ΛΕΥΚΟ ΤΥΡΙ ΔΟΧΕΙΟ 15K.(ΚΙΛΟ),6.72,6.72,215896.jpg,0,Λευκό τυρί,kg,,synka,25-12-2024,31-12-2024,,
57,5203278015737,MR GRAND ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.25,2.50,279461.jpg,1,Φασόλια,kg,,synka,25-12-2024,31-12-2024,,
57,5201237203249,ΩΜΕΓΑ SPEC.ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣ.500ΓΡ,2.05,4.10,141505.jpg,0,Φασόλια,kg,,synka,25-12-2024,31-12-2024,,
58,5203278015768,MR GRAND ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ 500ΓΡ,1.69,3.38,279464.jpg,1,Ρεβύθια,kg,,synka,25-12-2024,31-12-2024,,
58,5201237203270,ΩΜΕΓΑ SPEC.ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,2.19,4.38,125938.jpg,0,Ρεβύθια,kg,,synka,25-12-2024,31-12-2024,,
52,142399,Βόειο Ουρά Α/Ο Ε.Ε. Ελληνικής Εκτροφής > 5 Μηνών,13.85,13.85,142399.jpg,0,Μοσχάρι,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
63,163886,Milka Σοκολάτα Cacao Lenses 100 gr,1.32,13.20,163886.jpg,0,Σοκολάτα,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
63,25088,Milka Σοκολάτα Γάλακτος 100 gr,1.32,13.20,25088.jpg,0,Σοκολάτα,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
64,5152,Αρνί Κρήτης,9.80,9.80,5152.jpg,0,Αρνί,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
65,5176,Κατσίκι Κρήτης,10.75,10.75,5176.jpg,0,Κατσίκι,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
66,163680,Ronsard Γαλοπούλα Κατάψυξης Μεσαία Γαλλίας,4.65,4.65,163680.jpg,0,Γαλοπούλα,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
67,166364,Κατσέλης Τσουρέκι 450 gr,2.05,4.56,166364.jpg,0,Τσουρέκι,kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
68,183427,Οικογένεια Στεργίου Βασιλόπιτα Κείκ 1150 gr,13.90,12.09,183427.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,xalkiadakis,25-12-2024,31-12-2024,,
1,161245,Ωμέγα Special Ρύζι Καρολίνα 500 gr,0.90,1.80,161245.jpg,0,Ρύζι,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
2,148933,Κατσέλης Ψωμί Τοστ Σταρένιο 720 gr,1.49,2.07,148933.jpg,0,Ψωμί για Tοστ,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
3,181575,Κατσέλης Διπλοζυμωτό Ψωμί Με Προζύμι Σταρένιο 500 gr,1.68,3.36,181575.jpg,0,Ψωμί Φραντζόλα,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
4,3650,Elite Φρυγανιές Σταρένιες 3 x 125 gr + 1 Δώρο,1.46,2.92,3650.jpg,0,Φρυγανιές,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
5,34472,Ήλιος Μακαρόνια Σπαγγέτι Ν6 500 gr,0.58,1.16,34472.jpg,0,Μακαρόνια Νο 6,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
6,177404,Χοιρινό Κότσι Μ/Ο Οσομπούκο Μαριναρισμένο Ν. Ελληνικό,6.25,6.25,177404.jpg,0,Νωπό Χοιρινό,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
7,177105,ΚΟΤ/ΛΟ 65% Ν.ΑΜΒΡΟΣΙΑΔΗΣ ΕΛΛ ΧΥΜ,2.98,2.98,177105.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
7,89355,Αγ. Ιωάννης Κοτόπουλο 65% Ελληνικό,2.98,2.98,89355.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
7,98808,Αγροζωή Κοτόπουλο 65% Ελληνικό,2.98,2.98,98808.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
7,189343,Νιτσιάκος Κοτόπουλο Ελληνικό,2.98,2.98,189343.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
8,180056,Θράκης Γεύσεις Γαλοπούλα Καπνιστή,6.68,6.68,180056.jpg,0,Γαλοπούλα,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
9,52924,Kokkalis Βακαλάος Ξαλμυρισμένος Ειρηνικού 500 / 1000,5.45,5.45,52924.jpg,0,Ψάρια Κατεψυγμένα,Kg,,xalkiadakis,25-12-2024,31-12-2024,,
10,192800,Φάρμα Κουκάκη Γάλα Πλήρες Διπλοφιλτραρισμένο 3.9% 1 lt,1.39,1.39,192800.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,xalkiadakis,25-12-2024,31-12-2024,,
10,58734,Όλυμπος Φρέσκο Γάλα Επιλεγμένο Πλήρες 3.7% 1 lt,1.49,1.49,58734.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,xalkiadakis,25-12-2024,31-12-2024,,
10,184147,Καθημερινά Φρέσκο Γάλα Πλήρες 3.5% 1 lt,1.66,1.66,184147.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,xalkiadakis,25-12-2024,31-12-2024,,
11,188379,Φάρμα Κουκάκη Γάλα Ελαφρύ Διπλοφιλτραρισμένο 1.5% 1 lt,1.39,1.39,188379.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,xalkiadakis,25-12-2024,31-12-2024,,
11,58737,Όλυμπος Φρέσκο Γάλα Επιλεγμένο Ελαφρύ 1.7% 1 lt,1.49,1.49,58737.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,xalkiadakis,25-12-2024,31-12-2024,,
11,184146,Καθημερινά Φρέσκο Γάλα Ελαφρύ 1.5% 1 lt,1.66,1.66,184146.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,xalkiadakis,25-12-2024,31-12-2024,,
12,143772,Νουνού Γάλα Εβαπορέ Ελαφρύ 4% 6 x 400 gr,5.95,2.48,143772.jpg,0,Γάλα Εβαπορέ,lt,,xalkiadakis,25-12-2024,31-12-2024,,
12,143773,Νουνού Γάλα Εβαπορέ Πλήρες 7.5% 6 x 400 gr,5.95,2.48,143773.jpg,0,Γάλα Εβαπορέ,lt,,xalkiadakis,25-12-2024,31-12-2024,,
12,121218,Νουνού Γάλα Εβαπορέ Πλήρες 7.5% 400 gr,1.00,2.50,121218.jpg,0,Γάλα Εβαπορέ,lt,,xalkiadakis,25-12-2024,31-12-2024,,
12,121220,Νουνού Γάλα Εβαπορέ Ελαφρύ 4% 400 gr,1.00,2.50,121220.jpg,0,Γάλα Εβαπορέ,lt,,xalkiadakis,25-12-2024,31-12-2024,,
13,173003,Όλυμπος Στραγγιστό Γιαούρτι 5% 1 kg,3.00,3.00,173003.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,xalkiadakis,25-12-2024,31-12-2024,,
13,117184,Δωδώνη Γιαούρτι Στραγγιστό Κλασικό 8% 2 x 200 gr + 1 Δώρο,2.55,4.25,117184.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,xalkiadakis,25-12-2024,31-12-2024,,
14,58744,Όλυμπος Στραγγιστό Γιαούρτι 2% 1 kg,3.00,3.00,58744.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,xalkiadakis,25-12-2024,31-12-2024,,
14,117185,Δωδώνη Γιαούρτι Στραγγιστό Κλασικό 2% 2 x 200 gr + 1 Δώρο,2.55,4.25,117185.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,xalkiadakis,25-12-2024,31-12-2024,,
15,102689,Θεσσαλίας Τυρί Φέτα ΠΟΠ,9.90,9.90,102689.jpg,0,Τυρί Φέτα,kg,,xalkiadakis,25-12-2024,31-12-2024,,
15,4487,Ήπειρος Τυρί Φέτα,10.90,10.90,4487.jpg,0,Τυρί Φέτα,kg,,xalkiadakis,25-12-2024,31-12-2024,,
16,158002,Τυρί Gouda Γερμανίας Φρατζόλα,7.40,7.40,158002.jpg,0,Τυρί Γκούντα,kg,,xalkiadakis,25-12-2024,31-12-2024,,
17,178656,Hellenic Farms Τυρί Ημίσκληρο Light & Tasty Τυρί 5% Χωρίς Γλουτένη Φρατζόλα,7.90,7.90,178656.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,xalkiadakis,25-12-2024,31-12-2024,,
18,178343,Κύκνος Τομάτα Περαστή Στο Μύλο 500 gr,0.79,1.58,178343.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,xalkiadakis,25-12-2024,31-12-2024,,
19,158183,Συντιχάκη Αυγά Medium 53 - 63 gr 10 Τεμάχια,2.60,0.26,158183.jpg,0,Αυγά,τμχ,,xalkiadakis,25-12-2024,31-12-2024,,
19,101673,Χαλκιαδάκης Αυγά Medium 53 - 63 gr 6 Τεμάχια,1.59,0.27,101673.jpg,1,Αυγά,τμχ,,xalkiadakis,25-12-2024,31-12-2024,,
20,187177,Super Fresco Μαργαρίνη Κλασικό 200 gr,0.90,4.50,187177.jpg,0,Μαργαρίνες,kg,,xalkiadakis,25-12-2024,31-12-2024,,
21,153501,Χαλκιαδάκης Εξαιρετικό Παρθένο Ελαιόλαδο Κορωνέϊκη Ποικιλία 1 lt,9.60,9.60,153501.jpg,1,Παρθένο Ελαιόλαδο,lt,,xalkiadakis,25-12-2024,31-12-2024,,
22,132958,Μαράτα Ηλιέλαιο 1 lt,1.93,1.93,132958.jpg,1,Ηλιέλαιο,lt,,xalkiadakis,25-12-2024,31-12-2024,,
23,4884,Μπαρμπά Στάθης Φασολάκια Στρογγυλά 1 kg,2.77,2.30,4884.jpg,0,Λαχανικά Κατεψυγμένα,kg,,xalkiadakis,25-12-2024,31-12-2024,,
23,23443,Μπάρμπα Στάθης Αρακάς 1 kg,2.84,2.84,23443.jpg,0,Λαχανικά Κατεψυγμένα,kg,,xalkiadakis,25-12-2024,31-12-2024,,
24,163600,Diamant Λευκή Κρυσταλλική Ζάχαρη 1 kg,0.78,0.78,163600.jpg,0,Λευκή Ζάχαρη,kg,,xalkiadakis,25-12-2024,31-12-2024,,
25,164380,Nutricia Βρεφική Κρέμα Φαρίν Λακτέ 6+ Μηνών 250 gr,2.50,10.00,164380.jpg,0,Κρέμες για βρέφη,kg,,xalkiadakis,25-12-2024,31-12-2024,,
26,89991,Νουνού Kid Ρόφημα Γάλακτος Υψηλής Παστερίωσης 2+ Ετών 1.5 lt,2.90,1.93,89991.jpg,0,Γάλα για βρέφη,kg,,xalkiadakis,25-12-2024,31-12-2024,,
27,6068,Λουμίδης Παπαγάλος Παραδοσιακός Ελληνικός Καφές 194 gr,3.18,16.39,6068.jpg,0,Ελληνικός Καφές,kg,,xalkiadakis,25-12-2024,31-12-2024,,
28,6097,Nescafe Classic Στιγμιαίος Καφές 200 gr,6.78,33.90,6097.jpg,0,Στιγμιαίος Καφές,kg,,xalkiadakis,25-12-2024,31-12-2024,,
29,25989,Jacobs Flavours Καφές Φίλτρου Φουντούκι 250 gr,4.89,19.56,25989.jpg,0,Γαλλικός Καφές,kg,,xalkiadakis,25-12-2024,31-12-2024,,
30,2900,Ζωγράφος Φρουκτόζη Χωρίς Γλουτένη 400 gr,2.58,6.45,2900.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,xalkiadakis,25-12-2024,31-12-2024,,
32,161244,Ωμέγα Special Φακές Ψιλές 500 gr,0.86,1.72,161244.jpg,0,Φακές,kg,,xalkiadakis,25-12-2024,31-12-2024,,
33,117927,Ήβη Φυσικός Χυμός Πορτοκάλι 1 lt,1.30,1.30,117927.jpg,0,Χυμός Πορτοκάλι,lt,,xalkiadakis,25-12-2024,31-12-2024,,
35,166264,Essex Υγρό Πλυντηρίου Ρούχων Multi 45 Μεζούρες 2.25 lt,5.71,0.13,166264.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,xalkiadakis,25-12-2024,31-12-2024,,
